angle_index,x_vertex,theta_deg,is_ge_170
590,0.14775,0.8429323852394698,False
591,0.148,0.8479023005800775,False
592,0.14825,0.8527410719041054,False
593,0.1485,0.8574399511327271,False
594,0.14875,0.8619902809398219,False
595,0.149,0.8663835260370264,False
596,0.14925,0.8706113051579336,False
597,0.1495,0.8746654236503948,False
598,0.14975,0.8785379064468246,False
599,0.15,0.8822210311153798,False
600,0.15025,0.8857073608328385,False
601,0.1505,0.8889897770504185,False
602,0.15075,0.8920615114647165,False
603,0.151,0.894916177221685,False
604,0.15125,0.8975477989388927,False
605,0.1515,0.8999508413774033,False
606,0.15175,0.9021202364560321,False
607,0.152,0.9040514084281668,False
608,0.15225,0.9057402969198083,False
609,0.1525,0.9071833776433443,False
610,0.15275,0.9083776806107637,False
611,0.153,0.9093208056521228,False
612,0.15325,0.9100109350182002,False
613,0.1535,0.9104468431395109,False
614,0.15375,0.9106279031578759,False
615,0.154,0.9105540904354147,False
616,0.15425,0.910225982862233,False
617,0.1545,0.9096447579283682,False
618,0.15475,0.908812186760248,False
619,0.155,0.9077306249416475,False
620,0.15525,0.9064030004389058,False
621,0.1555,0.9048327985972385,False
622,0.15575,0.9030240444085051,False
623,0.156,0.9009812822257608,False
624,0.15625,0.8987095531016165,False
625,0.1565,0.8962143700028102,False
626,0.15675,0.8935016910078983,False
627,0.157,0.8905778909711651,False
628,0.15725,0.887449731569114,False
629,0.1575,0.8841243303431005,False
630,0.15775,0.8806091286798342,False
631,0.158,0.8769118592300362,False
632,0.15825,0.873040512884681,False
633,0.1585,0.869003305566442,False
634,0.15875,0.8648086451745466,False
635,0.159,0.8604650987591653,False
636,0.15925,0.8559813602756482,False
637,0.1595,0.8513662190177839,False
638,0.15975,0.8466285289965839,False
639,0.16,0.8417771793153224,False
640,0.16025,0.8368210658077845,False
641,0.1605,0.8317690640026897,False
642,0.16075,0.8266300034551887,False
643,0.161,0.8214126437083066,False
644,0.16125,0.8161256517378239,False
645,0.1615,0.8107775811056637,False
646,0.16175,0.80537685274408,False
647,0.162,0.799931737422376,False
648,0.16225,0.7944503399630964,False
649,0.1625,0.7889405849915261,False
650,0.16275,0.783410204517281,False
651,0.163,0.7778667269135582,False
652,0.16325,0.7723174676639483,False
653,0.1635,0.7667695214359935,False
654,0.16375,0.76122975572555,False
655,0.164,0.7557048057910777,False
656,0.16425,0.7502010709103409,False
657,0.1645,0.7447247119027021,False
658,0.16475,0.739281649680494,False
659,0.165,0.7338775650147255,False
660,0.16525,0.7285178990915212,False
661,0.1655,0.7232078551688229,False
662,0.16575,0.7179524008423217,False
663,0.166,0.7127562712094369,False
664,0.16625,0.7076239726112955,False
665,0.1665,0.7025597869215235,False
666,0.16675,0.6975677764745377,False
667,0.167,0.6926517892605574,False
668,0.16725,0.6878154646923594,False
669,0.1675,0.6830622394621289,False
670,0.16775,0.6783953539022011,False
671,0.168,0.6738178583184481,False
672,0.16825,0.6693326196561421,False
673,0.1685,0.6649423281671163,False
674,0.16875,0.6606495041427096,False
675,0.169,0.6564565047981202,False
676,0.16925,0.652365530938305,False
677,0.1695,0.6483786337794496,False
