u_seuil,x_normalise,R_empirique,Utilise_pour_fit,R_weibull,R_logistique,R_gompertz,R_exponentielle_stabilisee
0.9978540597734328,0.6265060240963949,0.3740867579908676,True,0.32472392414985174,0.32967420695948496,0.3429800765179436,0.3380403031260463
0.9978771343995249,0.6305220883534156,0.3695205479452055,True,0.32031725257237986,0.3246129094355425,0.33794166229710704,0.3352000879109981
0.9979002090256169,0.6345381526104363,0.3644977168949772,True,0.31594584938808673,0.3195922684233381,0.3329205497328348,0.33238373618912853
0.9979232836517091,0.6385542168674764,0.3607305936073059,True,0.3116099244047531,0.31461310705393913,0.3279175365587145,0.3295910474593132
0.9979463582778012,0.6425702811244971,0.35639269406392693,True,0.3073096755352996,0.3096762131697142,0.3229334212705913,0.3268218229050784
0.9979694329038933,0.6465863453815178,0.3517123287671233,True,0.3030452889194547,0.3047823391420812,0.3179690027127647,0.32407586538036665
0.9979925075299855,0.650602409638558,0.34748858447488584,True,0.2988169390482991,0.2999322017461676,0.3130250796557661,0.3213529793955424
0.9980155821560776,0.6546184738955787,0.3421232876712329,True,0.29462478889139615,0.29512648209106496,0.30810245036570494,0.3186529711035135
0.9980386567821697,0.6586345381526187,0.33778538812785386,True,0.2904689900262111,0.2903658256042253,0.3032019121651686,0.3159756482858393
0.9980617314082618,0.6626506024096395,0.33287671232876714,True,0.28634968277022294,0.28565084206924396,0.29832426098651743,0.31332082033915043
0.9980848060343539,0.6666666666666602,0.3281963470319635,True,0.28226699631502794,0.280982105714889,0.2934702909171192,0.3106882982614891
0.9981078806604461,0.6706827309237003,0.32374429223744294,True,0.27822104886283616,0.27636015535440966,0.28864079373739715,0.3080778946388923
0.9981309552865382,0.6746987951807211,0.31894977168949773,True,0.2742119477650626,0.2717854945732573,0.2838365584517497,0.30548942363208714
0.9981540299126302,0.6787148594377418,0.31381278538812785,True,0.2702397896627375,0.26725859196330765,0.27905837081245033,0.30292270096318497
0.9981771045387224,0.6827309236947818,0.3091324200913242,True,0.2663046606289966,0.2627798814021998,0.2743070128372852,0.30037754390260085
0.9982001791648145,0.6867469879518026,0.30399543378995436,True,0.26240663631336986,0.25834976237573576,0.26958326232106755,0.2978537712560803
0.9982232537909067,0.6907630522088426,0.29863013698630136,True,0.25854578208758866,0.2539686003412258,0.2648878923411821,0.2953512033517153
0.9982463284169988,0.6947791164658633,0.2937214611872146,True,0.25472215319328917,0.2496367271303647,0.2602216707581185,0.2928696620272492
