time,energy,kinetic,potential,energy_rel_error,momentum_x,momentum_y,momentum_norm,angular_momentum_z,angular_rel_error
59.34,-1.8744562554757351,9.425468575819702,-11.299924831295437,2.3956796669287983e-07,-2.245426067304379e-14,2.55351295663786e-15,2.2598987826730614e-14,-0.8365333322120241,1.3404238934410107e-09
59.35,-1.8744562562480276,26.97784407691944,-28.852300333167467,2.3997997558077563e-07,-2.3037127760971998e-14,1.4432899320127035e-15,2.3082294974789572e-14,-0.8365333322057813,1.3478865776147443e-09
59.36,-1.8744562573091077,15.584344851979372,-17.45880110928848,2.405460492694863e-07,-2.348121697082206e-14,2.9976021664879227e-15,2.3671780017129152e-14,-0.8365333322012025,1.3533600974563433e-09
59.370000000000005,-1.874456256988271,7.512284215438891,-9.386740472427162,2.4037488669021927e-07,-2.3619994848900205e-14,2.942091015256665e-15,2.3802522055532817e-14,-0.8365333322116992,1.3408122237609884e-09
59.38,-1.8744562568760568,4.997738650126857,-6.872194907002914,2.40315021721668e-07,-2.373101715136272e-14,2.275957200481571e-15,2.3839906799664624e-14,-0.8365333322066982,1.346790466844855e-09
59.39,-1.8744562568888625,3.7398082110960322,-5.614264467984895,2.403218534412591e-07,-2.375877272697835e-14,2.4424906541753444e-15,2.388399133494953e-14,-0.8365333322082446,1.3449419826696504e-09
59.4,-1.8744562568858392,2.972549253432353,-4.847005510318192,2.403202405148138e-07,-2.3647750424515834e-14,2.4980018054066022e-15,2.377932112487662e-14,-0.8365333322077932,1.345481477799763e-09
59.410000000000004,-1.8744562568887027,2.4507467890508234,-4.325203045939526,2.403217681513765e-07,-2.3647750424515834e-14,2.3869795029440866e-15,2.3767914744202195e-14,-0.83653333220703,1.3463939080628683e-09
59.42,-1.8744562568919032,2.0706295003065884,-3.9450857571984916,2.403234756074416e-07,-2.3675506000131463e-14,2.3314683517128287e-15,2.3790025830950655e-14,-0.8365333322072087,1.3461802334848902e-09
59.43,-1.874456256893573,1.7803445065796248,-3.654800763473198,2.403243664128814e-07,-2.375877272697835e-14,2.4424906541753444e-15,2.388399133494953e-14,-0.8365333322075359,1.3457891161051998e-09
59.44,-1.8744562568941792,1.5509330791351097,-3.425389336029289,2.40324689803686e-07,-2.373101715136272e-14,2.0539125955565396e-15,2.3819734087274304e-14,-0.8365333322074673,1.3458711352910323e-09
59.45,-1.8744562568939551,1.3648754756328711,-3.2393317325268263,2.403245702793923e-07,-2.3619994848900205e-14,2.55351295663786e-15,2.3757621620898623e-14,-0.8365333322073255,1.346040615064994e-09
59.46,-1.8744562568937464,1.2109125558992295,-3.085368812792976,2.4032445892871233e-07,-2.3592239273284576e-14,2.1649348980190553e-15,2.3691363342800092e-14,-0.8365333322071671,1.3462300024083324e-09
59.47,-1.8744562568940202,1.081458600657355,-2.955914857551375,2.403246049876362e-07,-2.3647750424515834e-14,2.275957200481571e-15,2.3757021726609857e-14,-0.8365333322070277,1.346396562405452e-09
59.480000000000004,-1.8744562568960106,0.97120518109183,-2.8456614379878404,2.4032566684667374e-07,-2.3564483697668948e-14,2.275957200481571e-15,2.3674139332109404e-14,-0.8365333322075066,1.345824153427303e-09
59.49,-1.8744562568956693,0.8763201095020665,-2.750776366397736,2.4032548477646617e-07,-2.353672812205332e-14,2.3314683517128287e-15,2.365191990867748e-14,-0.8365333322075202,1.345807829220414e-09
59.5,-1.8744562568947247,0.7939642448904924,-2.668420501785217,2.403249808554102e-07,-2.3592239273284576e-14,2.3314683517128287e-15,2.3707161335827403e-14,-0.8365333322070572,1.3463613923662195e-09
59.51,-1.874456256896626,0.7219876406143627,-2.596443897510989,2.403259952127215e-07,-2.3592239273284576e-14,2.3314683517128287e-15,2.3707161335827403e-14,-0.8365333322074847,1.3458502987017514e-09
59.52,-1.8744562568950434,0.6587316271150749,-2.5331878840101183,2.403251508428844e-07,-2.3647750424515834e-14,2.3869795029440866e-15,2.3767914744202195e-14,-0.8365333322071917,1.3462005392056546e-09
59.53,-1.8744562568958911,0.6028959541365421,-2.477352211032433,2.4032560311617816e-07,-2.3647750424515834e-14,2.275957200481571e-15,2.3757021726609857e-14,-0.836533332207408,1.345942006238014e-09
59.54,-1.874456256895618,0.5534472513679122,-2.42790350826353,2.4032545741262884e-07,-2.3675506000131463e-14,2.3314683517128287e-15,2.3790025830950655e-14,-0.8365333322073185,1.3460489762441322e-09
59.550000000000004,-1.874456256896753,0.5095545070238043,-2.3840107639205574,2.4032606297079483e-07,-2.3675506000131463e-14,2.220446049250313e-15,2.3779402116535485e-14,-0.8365333322075332,1.3457923013163e-09
59.56,-1.8744562568960192,0.4705426735671668,-2.344998930463186,2.4032567146654236e-07,-2.3647750424515834e-14,2.1094237467877974e-15,2.3741646292616295e-14,-0.8365333322070743,1.346340953928326e-09
59.57,-1.8744562568977916,0.43585871570653384,-2.3103149726043255,2.4032661699965684e-07,-2.3675506000131463e-14,1.9984014443252818e-15,2.3759696814036627e-14,-0.8365333322080721,1.3451480923712655e-09
59.58,-1.874456256895607,0.40504637575115376,-2.2795026326467607,2.4032545148972035e-07,-2.3703261575747092e-14,2.1649348980190553e-15,2.3801923292896927e-14,-0.836533332207364,1.3459945622211688e-09
59.59,-1.8744562568968253,0.3777271604694789,-2.2521834173663042,2.403261014697002e-07,-2.3647750424515834e-14,2.3314683517128287e-15,2.3762404020116048e-14,-0.8365333322072532,1.3461270139160894e-09
59.6,-1.8744562568989696,0.3535858443216383,-2.2280421012206078,2.4032724542024967e-07,-2.3675506000131463e-14,2.4980018054066022e-15,2.3806923307770693e-14,-0.8365333322082255,1.3449648100158693e-09
59.61,-1.874456256894605,0.3323593035992336,-2.2068155604938386,2.403249170064565e-07,-2.3675506000131463e-14,2.275957200481571e-15,2.3784649788060467e-14,-0.8365333322073374,1.3460264143321718e-09
59.620000000000005,-1.8744562568972756,0.31382784390855467,-2.1882841008058302,2.403263417028693e-07,-2.3647750424515834e-14,2.1649348980190553e-15,2.3746642778566607e-14,-0.8365333322071564,1.3462427432527336e-09
59.63,-1.8744562569008476,0.2978084211933151,-2.172264678094163,2.403282473394531e-07,-2.3647750424515834e-14,2.3869795029440866e-15,2.3767914744202195e-14,-0.8365333322087354,1.3443552402415502e-09
59.64,-1.8744562568910268,0.284149321874218,-2.1586055787652447,2.403230080530439e-07,-2.3619994848900205e-14,2.3869795029440866e-15,2.3740299657113584e-14,-0.83653333220682,1.3466448761541458e-09
59.65,-1.8744562568973422,0.27272598401609943,-2.1471822409134416,2.4032637724032037e-07,-2.3647750424515834e-14,2.220446049250313e-15,2.3751767950993042e-14,-0.8365333322072928,1.3460797666181018e-09
59.660000000000004,-1.8744562568988001,0.2634377250547148,-2.137893981953515,2.403271550366658e-07,-2.3647750424515834e-14,2.275957200481571e-15,2.3757021726609857e-14,-0.8365333322077488,1.3455345646514345e-09
59.67,-1.8744562568986316,0.2562052032610623,-2.130661460159694,2.4032706512691463e-07,-2.3647750424515834e-14,2.1649348980190553e-15,2.3746642778566607e-14,-0.836533332207711,1.3455798211924845e-09
59.68,-1.8744562568914214,0.25096848495298424,-2.1254247418444057,2.403232185532123e-07,-2.3619994848900205e-14,2.1094237467877974e-15,2.3714000615787808e-14,-0.8365333322068922,1.3465586100201794e-09
59.69,-1.8744562568987861,0.24768562456601867,-2.1221418814648048,2.403271475738011e-07,-2.3592239273284576e-14,2.1649348980190553e-15,2.3691363342800092e-14,-0.8365333322073807,1.345974654651792e-09
59.7,-1.8744562569049643,0.24633169154359313,-2.1207879484485574,2.4033044355392837e-07,-2.3647750424515834e-14,2.3869795029440866e-15,2.3767914744202195e-14,-0.8365333322092157,1.343781105940722e-09
59.71,-1.87445625690448,0.2468982001201516,-2.1213544570246317,2.403301851966592e-07,-2.3619994848900205e-14,2.55351295663786e-15,2.3757621620898623e-14,-0.8365333322089827,1.3440595464777395e-09
59.72,-1.874456256869882,0.24939291666189184,-2.1238491735317737,2.403117275184133e-07,-2.3592239273284576e-14,2.3869795029440866e-15,2.3712684898074836e-14,-0.8365333322054234,1.3483144576392173e-09
59.730000000000004,-1.8744562568985677,0.25384003612964057,-2.128296293028208,2.403270310109616e-07,-2.3592239273284576e-14,2.275957200481571e-15,2.3701766497591166e-14,-0.8365333322075709,1.3457473102095083e-09
59.74,-1.8744562569014271,0.2602807353217709,-2.134736992223198,2.403285565152773e-07,-2.3592239273284576e-14,2.275957200481571e-15,2.3701766497591166e-14,-0.8365333322082208,1.3449703841352947e-09
59.75,-1.8744562569123309,0.26877412761230524,-2.143230384524636,2.403343735221825e-07,-2.3619994848900205e-14,2.275957200481571e-15,2.372939396277318e-14,-0.8365333322113486,1.3412313444549356e-09
59.76,-1.8744562568753835,0.27939866206582575,-2.1538549189412093,2.40314662556496e-07,-2.3619994848900205e-14,2.3869795029440866e-15,2.3740299657113584e-14,-0.8365333322064826,1.3470482035097208e-09
59.77,-1.8744562568957719,0.29225403214636253,-2.1667102890421344,2.403255395041408e-07,-2.3592239273284576e-14,2.275957200481571e-15,2.3701766497591166e-14,-0.8365333322071347,1.3462687558100527e-09
59.78,-1.8744562568974537,0.3074636852406257,-2.1819199421380793,2.403264367063218e-07,-2.3592239273284576e-14,2.275957200481571e-15,2.3701766497591166e-14,-0.8365333322074515,1.345889981123376e-09
59.79,-1.8744562569013328,0.3251780596320193,-2.199634316533352,2.4032850617055497e-07,-2.3619994848900205e-14,2.3314683517128287e-15,2.3734782521378005e-14,-0.8365333322091235,1.3438912611579406e-09
59.800000000000004,-1.8744562568888885,0.34557871919790695,-2.2200349760867955,2.40321867300865e-07,-2.3619994848900205e-14,2.275957200481571e-15,2.372939396277318e-14,-0.8365333322077146,1.3455754415272217e-09
59.81,-1.874456256897918,0.36888361751008303,-2.243339874408001,2.4032668440235566e-07,-2.3619994848900205e-14,2.275957200481571e-15,2.372939396277318e-14,-0.8365333322073478,1.346013938922029e-09
59.82,-1.8744562569045633,0.39535380456871705,-2.2698100614732803,2.4033022961847304e-07,-2.3592239273284576e-14,2.3314683517128287e-15,2.3707161335827403e-14,-0.8365333322117602,1.340739362057069e-09
59.83,-1.8744562568991983,0.42530200531295137,-2.2997582622121495,2.4032736743216496e-07,-2.3592239273284576e-14,2.3869795029440866e-15,2.3712684898074836e-14,-0.8365333322097823,1.3431037177133924e-09
59.84,-1.8744562568907093,0.4591036609029995,-2.3335599177937087,2.403228386578605e-07,-2.3619994848900205e-14,2.3314683517128287e-15,2.3734782521378005e-14,-0.8365333322069655,1.3464710167149213e-09
59.85,-1.87445625689543,0.4972112572155997,-2.3716675141110297,2.403253570785587e-07,-2.3647750424515834e-14,2.275957200481571e-15,2.3757021726609857e-14,-0.8365333322085464,1.3445811247954129e-09
59.86,-1.8744562568999357,0.5401731089211153,-2.414629365821051,2.4032776083174814e-07,-2.3619994848900205e-14,2.1649348980190553e-15,2.3719002925391554e-14,-0.8365333322095723,1.3433548185217992e-09
59.870000000000005,-1.8744562568877534,0.5886582757169168,-2.46311453260467,2.4032126174269897e-07,-2.3564483697668948e-14,2.220446049250313e-15,2.366886715910453e-14,-0.836533332206925,1.3465193257499424e-09
59.88,-1.8744562568957912,0.643490063968279,-2.51794632086407,2.403255498100016e-07,-2.3619994848900205e-14,2.0539125955565396e-15,2.370912722164732e-14,-0.8365333322102881,1.3424990584728532e-09
59.89,-1.874456256899729,0.7056917725935974,-2.5801480294933263,2.403276505471917e-07,-2.3592239273284576e-14,2.1094237467877974e-15,2.368635519600733e-14,-0.8365333322110232,1.341620338360559e-09
59.9,-1.8744562568871777,0.776550259824389,-2.6510065167115666,2.403209545806637e-07,-2.3619994848900205e-14,2.1649348980190553e-15,2.3719002925391554e-14,-0.8365333322069697,1.3464659734640126e-09
59.910000000000004,-1.8744562569006393,0.8577060420312838,-2.732162298931923,2.403281362256895e-07,-2.3647750424515834e-14,2.1094237467877974e-15,2.3741646292616295e-14,-0.8365333322101272,1.3426914983101626e-09
59.92,-1.8744562568826975,0.9512839210724235,-2.825740177955121,2.403185644501638e-07,-2.3592239273284576e-14,2.1649348980190553e-15,2.3691363342800092e-14,-0.8365333322066284,1.3468739459191087e-09
59.93,-1.87445625690015,1.0600873348954147,-2.9345435917955647,2.4032787514388237e-07,-2.3619994848900205e-14,1.9984014443252818e-15,2.370438282248145e-14,-0.836533332210694,1.3420138446485749e-09
59.94,-1.87445625688306,1.187896304819911,-3.062352561702971,2.4031875789235574e-07,-2.3592239273284576e-14,2.1094237467877974e-15,2.368635519600733e-14,-0.8365333322086177,1.3444959203984799e-09
59.95,-1.874456256873701,1.3399404321457526,-3.2143966890194537,2.4031376499894053e-07,-2.3592239273284576e-14,2.0539125955565396e-15,2.3681476112736237e-14,-0.836533332206643,1.346856427258057e-09
59.96,-1.874456256890129,1.523681454638889,-3.398137711529018,2.403225291266618e-07,-2.3647750424515834e-14,2.4424906541753444e-15,2.3773553809557432e-14,-0.8365333322096615,1.3432481139499392e-09
59.97,-1.8744562568875813,1.7501737924980576,-3.624630049385639,2.403211699376171e-07,-2.3592239273284576e-14,2.3314683517128287e-15,2.3707161335827403e-14,-0.8365333322087949,1.3442841038603102e-09
59.980000000000004,-1.8744562568836294,2.036578105220485,-3.9110343621041146,2.403190616191041e-07,-2.3647750424515834e-14,2.220446049250313e-15,2.3751767950993042e-14,-0.8365333322085551,1.3445707728593369e-09
59.99,-1.8744562568626764,2.411172772959006,-4.285629029821682,2.4030788343233256e-07,-2.3592239273284576e-14,2.1649348980190553e-15,2.3691363342800092e-14,-0.8365333322064203,1.34712265781919e-09
60.0,-1.8744562568674197,2.924382906917059,-4.7988391637844785,2.4031041393576407e-07,-2.3592239273284576e-14,2.220446049250313e-15,2.369650047128357e-14,-0.836533332206905,1.3465433475503239e-09
60.01,-1.8744562568708276,3.6765249393941732,-5.550981196265001,2.4031223203176014e-07,-2.3619994848900205e-14,2.3314683517128287e-15,2.3734782521378005e-14,-0.8365333322072158,1.3461717395886228e-09
60.02,-1.8744562568410466,4.902462138684284,-6.776918395525331,2.4029634418505825e-07,-2.3564483697668948e-14,2.4424906541753444e-15,2.36907292528837e-14,-0.8365333322076969,1.3455966762678902e-09
60.03,-1.8744562568574983,7.323591455500076,-9.198047712357575,2.403051209878038e-07,-2.398081733190338e-14,3.7192471324942744e-15,2.426751736660931e-14,-0.8365333322085389,1.344590149560197e-09
60.04,-1.8744562573134278,14.828854434624878,-16.703310691938306,2.405483539916455e-07,-2.3647750424515834e-14,3.608224830031759e-15,2.3921441983380654e-14,-0.8365333322050346,1.348779233025602e-09
60.050000000000004,-1.8744562590366058,29.04746782771324,-30.921924086749847,2.414676490952167e-07,-2.4119595209981526e-14,4.218847493575595e-15,2.4485782553706812e-14,-0.8365333322023132,1.352032395296037e-09
60.06,-1.874456257909479,9.686786992447162,-11.561243250356641,2.408663402607002e-07,-2.4369395390522186e-14,3.885780586188048e-15,2.4677251112382836e-14,-0.836533332207404,1.3459467840546644e-09
60.07,-1.8744562583732316,5.8415734797259375,-7.716029738099169,2.411137467827939e-07,-2.423061751244404e-14,3.552713678800501e-15,2.4489683532416177e-14,-0.836533332207531,1.3457949556588837e-09
60.08,-1.8744562583028843,4.1879387628214735,-6.062395021124358,2.4107621733914784e-07,-2.400857290751901e-14,4.163336342344337e-15,2.4366882085222576e-14,-0.8365333322050095,1.3488092270967965e-09
60.09,-1.8744562583236837,3.2488483569400355,-5.123304615263719,2.4108731355286565e-07,-2.3897550605056495e-14,4.3298697960381105e-15,2.4286636188897776e-14,-0.836533332204988,1.348834841502728e-09
60.1,-1.8744562583239173,2.636150829933314,-4.510607088257231,2.4108743817086065e-07,-2.3953061756287752e-14,4.3298697960381105e-15,2.4341260032117854e-14,-0.8365333322039491,1.350076808397585e-09
60.11,-1.8744562583331041,2.2017367086690895,-4.076192967002194,2.41092339259194e-07,-2.398081733190338e-14,4.274358644806853e-15,2.435877135100522e-14,-0.8365333322049302,1.3489039871270303e-09
60.120000000000005,-1.874456258338034,1.876225094038591,-3.750681352376625,2.410949692674885e-07,-2.3925306180672123e-14,4.274358644806853e-15,2.430412347037726e-14,-0.8365333322054499,1.3482827382453436e-09
60.13,-1.8744562583298825,1.622550237144236,-3.4970064954741185,2.4109062054960275e-07,-2.3897550605056495e-14,4.385380947269368e-15,2.429659422581505e-14,-0.8365333322044166,1.3495179365666122e-09
60.14,-1.8744562583307247,1.4190041262379358,-3.2934603845686605,2.4109106986144226e-07,-2.3953061756287752e-14,4.218847493575595e-15,2.4321756549940714e-14,-0.8365333322044854,1.3494356519465213e-09
60.15,-1.8744562583317081,1.25197790733307,-3.126434165664778,2.4109159451267803e-07,-2.398081733190338e-14,4.385380947269368e-15,2.4378498025079206e-14,-0.8365333322045847,1.3493170028330352e-09
60.160000000000004,-1.874456258330525,1.1124805625729854,-2.9869368209035105,2.410909633675473e-07,-2.3953061756287752e-14,4.6629367034256575e-15,2.4402707763702967e-14,-0.8365333322043438,1.3496049990033536e-09
60.17,-1.8744562583297675,0.9943191103650804,-2.868775368694848,2.410905591882706e-07,-2.3897550605056495e-14,4.6629367034256575e-15,2.4348221775345118e-14,-0.8365333322044253,1.3495075846305362e-09
60.18,-1.8744562583294273,0.8930807947125314,-2.7675370530419587,2.4109037771035385e-07,-2.3953061756287752e-14,4.6629367034256575e-15,2.4402707763702967e-14,-0.8365333322040235,1.3499878879210349e-09
60.19,-1.8744562583325557,0.8055318791651834,-2.6799881374977392,2.4109204666751364e-07,-2.398081733190338e-14,4.385380947269368e-15,2.4378498025079206e-14,-0.8365333322046586,1.349228613225002e-09
60.2,-1.874456258329933,0.7292461553417837,-2.6037024136717166,2.4109064743960736e-07,-2.400857290751901e-14,4.440892098500626e-15,2.4415836985165613e-14,-0.836533332204279,1.349682505806794e-09
