time,x_1,y_1,vx_1,vy_1,x_2,y_2,vx_2,vy_2,x_3,y_3,vx_3,vy_3
2.43,-0.1837904012023705,-0.2562078554015878,0.3926588649567921,-0.10402516745060175,0.08746912572479146,-1.0245837268443392,-0.6383472600371473,-0.2758154748599762,0.09632127547758212,1.2807915822459293,0.2456883950803576,0.37984064231058023
2.44,-0.17983535126887074,-0.2572992118549543,0.3983231082896194,-0.11427126336699502,0.08106089560325251,-1.0272612710220979,-0.6432712715671041,-0.2596736708283591,0.09877445566562135,1.2845604828770545,0.24494816327748709,0.37394493419535646
2.45,-0.1758245021181195,-0.2584937910053716,0.40381841909557237,-0.12467046545369873,0.07460425269991575,-1.0297767982863844,-0.6480295527314827,-0.24341126982102756,0.10122024941820693,1.2882705892917583,0.24421113363591276,0.36808173527472865
2.46,-0.17175955220003114,-0.25979314692758815,0.40914292936278296,-0.13522740303789454,0.06810086269119617,-1.0321290777735372,-0.6526203841174638,-0.22702326936765044,0.10365868950883819,1.2919222247011275,0.2434774547546833,0.3622506724055474
2.47,-0.16764221997614095,-0.2611988807983991,0.4142945015630498,-0.145946867693464,0.06155240983198942,-1.0343168278768076,-0.6570417662676444,-0.2105045228057532,0.10608981014415478,1.295515708675209,0.2427472647045971,0.3564513904992197
2.48,-0.16347424666973556,-0.26271264255492816,0.41927071757431966,-0.15683382081230862,0.05496059981050437,-1.0363387147657288,-0.661291408712047,-0.19384973109727902,0.10851364685923451,1.2990513573206595,0.2420206911377298,0.3506835519095902
2.49,-0.15925739913994716,-0.26433613262867744,0.42406886627051793,-0.16789340160100286,0.048327162725959986,-1.0381933508238754,-0.6653667176508611,-0.17705343423218595,0.11093023641399054,1.3025294834525554,0.2412978513803457,0.34494683583319136
2.5,-0.15499347288907944,-0.26607110376225823,0.4286859296385661,-0.1791309355228714,0.04165385619864718,-1.039879292997942,-0.6692647821490074,-0.16011000219647537,0.11333961669043564,1.3059503967602026,0.24057885251044386,0.33924093771934927
2.5100000000000002,-0.15068429521242188,-0.2679193629157168,0.43311856728243764,-0.19055194320561533,0.03494246862183783,-1.0413950410510768,-0.6729823587036223,-0.14301362548200053,0.11574182659058743,1.3093144039667959,0.23986379142118724,0.3335655686876183
2.52,-0.1463317284998206,-0.2698827732693666,0.43736309917409116,-0.20216214983457798,0.028194822565041647,-1.042739035713403,-0.6765158540455545,-0.1257583051154513,0.11813690593478232,1.312621808982772,0.23915275487146578,0.3279204549500316
2.5300000000000002,-0.14193767369826202,-0.27196325633004154,0.44141548651113266,-0.2139674950517751,0.021412778338093047,-1.0439096567226613,-0.6798613060359716,-0.10833784218386383,0.12052489536017232,1.3158729130527054,0.2384458195248414,0.3223053372356412
2.54,-0.13750407397288783,-0.27416279413599476,0.44527131061407105,-0.22597414338626032,0.014598237753386267,-1.0449052207606966,-0.6830143625899553,-0.09074582683361952,0.12290583621950495,1.3190680148966938,0.23774305197588677,0.3167199702198821
2.5500000000000003,-0.13303291873100354,-0.2764834315115395,0.4489257499645423,-0.23818849525672142,0.0077531482490258,-1.045723979340383,-0.6859702587175236,-0.07297562672735347,0.1252797704819811,1.3222074108519248,0.23704450875298377,0.3111641219840772
2.56,-0.12852624770881824,-0.2789272785163362,0.45237355431050497,-0.2506171985309102,0.0008795070771555752,-1.0463641164843338,-0.6887237906353647,-0.055020374909820174,0.12764674063166603,1.3252913950006726,0.23635023632486216,0.3056375734407328
2.57,-0.1239861554058261,-0.2814965129776362,0.4556090163069226,-0.26326716067859723,-0.006020634161058552,-1.0468237463182917,-0.6912692873973466,-0.03687295709532437,0.130006789566888,1.3283202592959307,0.23566027109042653,0.30014011777392424
2.58,-0.11941479579966463,-0.28419338315420156,0.45862594016426605,-0.2761455615255694,-0.01294516469991136,-1.0471009105270073,-0.6936005795232186,-0.018525998352906595,0.13235996049957932,1.3312942936812115,0.23497463935895507,0.29467155987847876
2.59,-0.11481438740185107,-0.28702021052322324,0.4614176071888253,-0.2892598666567925,-0.01989190945234571,-1.0471935756818183,-0.6957109645080447,2.8150858561865055e-05,0.13470629685420007,1.3342137862050443,0.23429335731922185,0.28923171579823337
2.6,-0.11018721868810212,-0.2899793926998313,0.4639767377820477,-0.30261784146236786,-0.026858623478178828,-1.0470996304302458,-0.697593168780399,0.018797429300306256,0.13704584216628424,1.3370790231300798,0.23361643099835389,0.28382041216206433
2.61,-0.10553565392770703,-0.29307340650298475,0.46629544943232065,-0.3162275658164692,-0.03384298605285155,-1.0468168825333668,-0.6992393056442846,0.03779008020161373,0.1393786399805619,1.3398902890363542,0.23294385621196645,0.278437485614858
2.62,-0.10086213943641215,-0.29630481118153407,0.4683652102326213,-0.33009744937947794,-0.040842594312202,-1.046343055736735,-0.7006408287397378,0.057014667138897385,0.1417047337486176,1.3426478669182718,0.232275618507119,0.27308278224058286
2.63,-0.09616921027728868,-0.29967625181424434,0.4701767874574485,-0.3442362475135008,-0.047854956448745725,-1.0456757864606103,-0.7017884805570817,0.07648009053886881,0.14402416672603796,1.3453520382748574,0.23161169309963564,0.26775615697463423
2.64,-0.09145949753689188,-0.3031904628480019,0.47172019091653095,-0.35865307783858197,-0.05487748433180007,-1.0448126203473234,-0.7026722357163777,0.09619560482646272,0.1463369818686955,1.348003083195328,0.23095204479984927,0.2624574730121215
2.65,-0.08673573631085889,-0.30685027175599056,0.4729846103996309,-0.3733574373771001,-0.061907485417082145,-1.0437510086855637,-0.7032812383215796,0.1161708361598787,0.14864322172794459,1.350601280441557,0.23029662792195132,0.2571866012172237
2.66,-0.08200077417381399,-0.3106586029561946,0.47395834602825876,-0.388359220158882,-0.06894215417165174,-1.042488304563114,-0.703603732228377,0.13641580065791403,0.15094292834546927,1.3531469075193112,0.22964538620012082,0.2519434195009703
2.67,-0.07725758045812187,-0.314618481874857,0.47462873103010855,-0.40366873519996216,-0.0759785626889632,-1.0410217588710216,-0.7036269837210348,0.1569409230038596,0.1532361431470886,1.3556402407458814,0.22899825269092886,0.24672781219610498
2.68,-0.0725092563335967,-0.31873303919022755,0.47498204616850653,-0.4192967248364358,-0.08301365050185634,-1.0393485161208875,-0.7033371958367827,0.17775705542054498,0.15552290683545658,1.3580815553111178,0.22835514966827866,0.24153966941589328
2.69,-0.06775904582340753,-0.3230055152390035,0.47500342477022517,-0.43525438323713533,-0.09004421345806063,-1.0374656100933919,-0.7027194132790434,0.19887549683962666,0.1578032592814717,1.3604711253323984,0.22771598850882085,0.23637888639751106
2.7,-0.06301034782505394,-0.32743926461168105,0.47467674689391287,-0.45155337479865604,-0.09706689158953057,-1.035369959291095,-0.7017574164647082,0.22030801197252872,0.16007723941458812,1.3628092239027791,0.22708066957079803,0.23124536282612962
2.71,-0.05826672920493626,-0.33203776096321846,0.47398452118031437,-0.4682058521259524,-0.10407815590727464,-1.0330583621683513,-0.7004336032496143,0.2420668499901579,0.1623448851122146,1.3650961231315728,0.22644908206930267,0.22613900213579677
2.72,-0.05353193905982264,-0.3368046020481621,0.47290775297474846,-0.4852244733107083,-0.11107429402841541,-1.0305274921287577,-0.6987288569239775,0.26416476252650395,0.1646062330882418,1.3673320941769227,0.2258211039492316,0.22105971078420658
2.73,-0.04880992458502543,-0.3417435147698285,0.47142579758857406,-0.5026224181634398,-0.11805139419370386,-1.027773892504401,-0.6966223993233752,0.28661502065146865,0.16686131877873306,1.3695174072742327,0.22519660173480374,0.2160073975119734
2.74,-0.04410484838007937,-0.3468583604775228,0.46951619564263186,-0.5204134026146444,-0.1250053278469986,-1.0247939712773444,-0.6940916260246599,0.3094314300485063,0.1691101762270818,1.3716523317548701,0.22457543038203068,0.21098197256614024
2.75,-0.03942110745812318,-0.35215314042611895,0.46715448831409007,-0.5386116905055841,-0.131931730509811,-1.0215839956304436,-0.6911119214411829,0.33262834361441573,0.17135283796793804,1.3737371360565656,0.22395743312709546,0.2059833468911705
2.7600000000000002,-0.03476335424794943,-0.35763200130636297,0.4643140101696531,-0.5572321019838737,-0.13882598066121488,-1.0181400864199905,-0.6876564514928037,0.35622067069661645,0.17358933490916817,1.3757720877263566,0.22334244132315323,0.20101143128725923
2.77,-0.03013651984063801,-0.3632992407870945,0.46096565652584665,-0.5762900173451246,-0.1456831763712049,-1.0144582126279953,-0.6836959307927548,0.3802238818158086,0.17581969621184676,1.377757453415093,0.22273027426691075,0.19606613552931804
2.7800000000000002,-0.02554583969713336,-0.36915931308870276,0.4570776211142408,-0.5958013745008561,-0.15249810947158168,-1.0105341857739853,-0.6791983601341015,0.4046540070584922,0.1780439491687189,1.3796934988626912,0.22212073901986332,0.19114736744236607
2.79,-0.020996882019709635,-0.3752168346162064,0.4526150997514578,-0.6157826582149312,-0.15926523706194232,-1.0063636542569074,-0.6741287299815314,0.429527626286564,0.18026211908165585,1.3815804888731171,0.22151363023007625,0.18625503192836937
2.8000000000000003,-0.0164955793852601,-0.38147658929892,0.4475399561947442,-0.636250878942786,-0.16597864975099783,-1.0019420979814444,-0.6684486861317734,0.454861849001961,0.18247422913626185,1.3834186872803675,0.22090872993703184,0.18138902994082706
2.81,-0.012048264005461235,-0.38794353359707456,0.4418103439745147,-0.6572235379365288,-0.17263203626874782,-0.9972648233070424,-0.6621161513406137,0.48067428053691874,0.184680300274213,1.3852083569041203,0.22030580736610164,0.17654925739961214
2.82,-0.007661706854473165,-0.3946228012576147,0.4353802769589494,-0.6787185745205939,-0.17921864421028338,-0.9923269582355322,-0.6550848956867816,0.5069829704806552,0.18688035106476053,1.3869497594931504,0.21970461872783478,0.1717356040399407
2.83,-0.003343161443284587,-0.4015197073446882,0.42819914219535554,-0.700754290940309,-0.18573123613012482,-0.9871234483128609,-0.6473040491986887,0.5338063387524162,0.18907439757341343,1.3886431556575525,0.21910490700333568,0.16694795218789482
2.84,0.0008995871336110219,-0.40863975126094826,0.42021114628765527,-0.7233492485282145,-0.19216204036166643,-0.9816490535273836,-0.6387175480074512,0.561163073076959,0.1912624532280594,1.3902888047883353,0.21850640171979843,0.16218617545125746
2.85,0.0050581673184826315,-0.41598861871431914,0.4113546838206189,-0.7465221264798966,-0.19850269600207454,-0.9758983462489118,-0.6292635025486248,0.5890719891584772,0.19344452868359593,1.3918869649632346,0.2179088187280085,0.1574501373214213
2.86,0.00912355958724745,-0.42357218221327053,0.4015616167779167,-0.7702915338780373,-0.2047441912720804,-0.969865710624622,-0.6188734767591435,0.6175518442028631,0.195620631684837,1.393437892837896,0.21731185998122934,0.15273968967517626
2.87,0.013086026913954416,-0.43139649885149933,0.39075645298438577,-0.7946757617455931,-0.21087679383893235,-0.9635453446706338,-0.6074716662759679,0.6466210905943733,0.197790766924982,1.3949418435221368,0.21671521329158477,0.14805467115122192
2.88,0.0169350367320158,-0.4394678057785216,0.3788554048305506,-0.819692458356338,-0.21688997263595777,-0.9569312646601985,-0.5949739569385495,0.6762975529489589,0.19995493590394606,1.3963990704387237,0.21611855210800157,0.14339490540738112
2.89,0.020659172714958096,-0.44779251174235724,0.3657653126386906,-0.8453582070148177,-0.22277230949839125,-0.9500173134219317,-0.5812868479277066,0.7065980077870828,0.20211313678343726,1.3978098251642925,0.21552153528901868,0.1387601992277368
2.9,0.024246034969039564,-0.4563771836221388,0.35138241208065546,-0.8716879792709862,-0.22851139920854144,-0.9427971736282115,-0.5663062189625455,0.7375376388093007,0.20426536423950603,1.3991743572503539,0.2149238068818926,0.1341503404616875
2.91,0.02768212715891699,-0.465228527239154,0.3355909201719204,-0.8986944280241486,-0.23409373647311,-0.9352643867839544,-0.5499159161002255,0.7691293322324616,0.20641160931419722,1.400492914023112,0.21432499592830767,0.12956509579168896
2.92,0.03095272838223192,-0.47435335963634623,0.3182614175755156,-0.9263869768501893,-0.2395045876463099,-0.9274123807232659,-0.5319861338584141,0.8013827685691646,0.20855185926408223,1.4017657403596158,0.21372471628290088,0.12500420828102662
2.93,0.034041747733066334,-0.483758571143351,0.2992489967230336,-0.9547706470509857,-0.24472784514072185,-0.9192345072950169,-0.5123715631945054,0.8343032523575659,0.21068609740765976,1.4029930784383715,0.2131225664714741,0.12046739469342166
2.94,0.03693155910035887,-0.4934510742715991,0.27839114625301553,-0.9838445482295034,-0.24974586207213134,-0.9107240931903804,-0.4909092758541604,0.8678902056759106,0.21281430297177675,1.4041751674619831,0.21251812960114733,0.11595434255359455
2.95,0.039602813343582136,-0.5034377349035225,0.2555053439434698,-1.0135999364709645,-0.2545392642803451,-0.9018745084448971,-0.4674163172779637,0.9021352295696236,0.21493645093676728,1.4053122433484233,0.21191097333449646,0.11146470690134266
2.96,0.04203422479462548,-0.5137252824034652,0.2303863252927114,-1.0440177144074008,-0.25908673667771537,-0.8926792559858936,-0.44168697526132905,0.937019607666604,0.2170525118830942,1.4064045383893624,0.21130064996862016,0.10699810674079856
2.97,0.04420232881003754,-0.5243201901385116,0.20280301467922995,-1.0750652128549703,-0.26336478064787305,-0.883132090731283,-0.41348971131034035,0.9725110917616442,0.21916245183783986,1.4074522808697982,0.21068669663111275,0.10255412109332782
2.98,0.04608120675698035,-0.535228520278057,0.17249510511392824,-1.106692044535096,-0.267347438882132,-0.8732271743693452,-0.3825637407690144,1.0085597598676659,0.221266232125156,1.4084556946474058,0.21006863565508846,0.09813228466743176
2.99,0.047642175304690774,-0.5464557208756612,0.13916931174229605,-1.138824762398717,-0.27100598452558644,-0.862959277809873,-0.34861528692067767,1.0450926793342585,0.22336380922090004,1.4094149986855378,0.20944597517838404,0.09373208306446011
3.0,0.0488534370473936,-0.5580063615024184,0.10249536540319044,-1.171359975074167,-0.2743085716619387,-0.8523240450330511,-0.31131357544655275,1.0820070275844405,0.22545513461454952,1.4103304065354734,0.20881821004336487,0.08935294748972816
3.0100000000000002,0.049679689215923035,-0.5698837933692622,0.06210187043833974,-1.2041554813126152,-0.2772198438993354,-0.841318332396841,-0.2702866935320771,1.1191612323180742,0.2275401546834168,1.411202125766107,0.20818482309373965,0.08499424899454262
3.02,0.050081693003947915,-0.5820897045457898,0.01757231870282254,-1.2370188658070738,-0.27970050358403403,-0.8299406527830588,-0.2251176056862157,1.1563635737073807,0.22961881058009057,1.4120303573288524,0.20754528698339564,0.08065529209969469
3.0300000000000002,0.05001580428039547,-0.5946235486510214,-0.03155832162862042,-1.2696928755610304,-0.28170684242326927,-0.81819174620848,-0.17534074503293207,1.1933575676262285,0.23169103814287828,1.4128152948595052,0.206899066661555,0.07633530793480355
3.04,0.04943347648205419,-0.6074818067673918,-0.0858056781190084,-1.3018367516943796,-0.2831902443166714,-0.8060753171402616,-0.12043994460983967,1.2298033048417123,0.23375676783462174,1.4135571239076572,0.20624562272885047,0.07203344685266864
3.0500000000000003,0.04828075422597572,-0.6206570386297662,-0.14573552021910668,-1.333002579691053,-0.28409667894652507,-0.7935989824604078,-0.05984889570142825,1.2652538090543801,0.23581592472055393,1.4142560210901778,0.20558441592053753,0.06774877063667452
3.06,0.04649779137419787,-0.6341366684152223,-0.21195892698221086,-1.3626056806741054,-0.28436621987212235,-0.7807754847503416,0.007044013949369973,1.2991254361855347,0.23786842849792908,1.4149121531655677,0.20491491303284345,0.06348024448857234
3.0700000000000003,0.0440184505621598,-0.6479014409917953,-0.2851202702730905,-1.3898882098035137,-0.28393264415587643,-0.7676242350365192,0.08088367559000337,1.3306614806833834,0.23991419359372132,1.4155256760283181,0.20423659468308983,0.0592267291201318
3.08,0.040770075296782386,-0.6619234785324613,-0.36587389777487056,-1.4138756501767733,-0.28272320464778067,-0.7541732550943614,0.16232493240565313,1.358888676698019,0.241953129351003,1.4160967336268264,0.20354896536922007,0.05498697347875576
3.09,0.036673575141475276,-0.6761638695651903,-0.45484370964250476,-1.4333271163058938,-0.2806587154710872,-0.740461587249805,0.2519921432806984,1.382567507378263,0.24398514032961666,1.416625456814999,0.20285156636180876,0.05075960892763256
3.1,0.03164403209295643,-0.690569742618422,-0.552557893292823,-1.4466828196408787,-0.2776541588452395,-0.7265422195394039,0.35041390129860245,1.4001396735370855,0.24601012675228778,1.4171119621578294,0.20214399199422287,0.046543146103794876
3.11,0.025592122560507143,-0.705070829951214,-0.6593494088087054,-1.4520163970615343,-0.2736201076933496,-0.7124855207747767,0.45792349893770623,1.4096804208553746,0.2480279851328473,1.4175563507259943,0.2014259098710016,0.04233597620616127
3.12,0.01842674652611099,-0.7195756364582537,-0.7752126024654685,-1.4470068134348397,-0.2684653556537251,-0.6983830704769143,0.574515517148373,1.4088704343241512,0.250038609127619,1.4179587069351718,0.20069708531709798,0.03813637911069012
3.13,0.010059338180194886,-0.733967523527156,-0.8996099172517389,-1.428954532269203,-0.26210122883241216,-0.6843515739860793,0.6996525073178261,1.395011990870827,0.25204189065222216,1.4183190975132391,0.19995740993391506,0.03394254139837749
3.14,0.0004103452083174374,-0.7481013227641002,-1.0312338035323565,-1.3948782872062488,-0.2544480665091663,-0.6705362479482243,0.8320268702555218,1.365125699274404,0.2540377213008537,1.4186375707123284,0.1992069332768368,0.029752587931846375
3.15,-0.01058179111422745,-0.7618015055890852,-1.1677520221805342,-1.3417371068925288,-0.24544420297463024,-0.6571126503308461,0.969306126879486,1.3161724762317704,0.2560259940888626,1.4189141559199352,0.19844589530105058,0.025564630660759917
3.16,-0.022949278265556164,-0.7748633702833614,-1.3056012754852468,-1.2668164085800602,-0.2350573272412548,-0.6442854935727566,1.1079265201582544,1.2454395712726125,0.2580066055068159,1.4191488638561218,0.1976747553269948,0.02137683730744926
3.17,-0.036682224789369104,-0.7870589477973744,-1.4399364926848899,-1.1682810491081126,-0.223297233031665,-0.6322827397607391,1.2430422815472622,1.1510935293180684,0.2599794578210391,1.4193416875581173,0.1968942111376303,0.01718751979004618
3.18,-0.05171670583720704,-0.7981490056132533,-1.5648649013788891,-1.0458208166615268,-0.21022775564556037,-0.6213435987158455,1.3687597011701216,1.0328255794078935,0.2619444614827724,1.4194926043291027,0.19610520020876968,0.012995237253635366
3.19,-0.06792700203452572,-0.8079012631223745,-1.6740531028258852,-0.9012094291413685,-0.19597453539241902,-0.6117003156216009,1.4787442275534413,0.8924105272583969,0.2639015374269497,1.4196015787439793,0.19530887527244645,0.008798901882973605
3.2,-0.08512566619870933,-0.8161127288144796,-1.7616627846250872,-0.7385271296851857,-0.18072495277859013,-0.6035558378391116,1.567156234883277,0.7339292603048756,0.26585061897730444,1.419668566653595,0.19450654974181264,0.004597869380311821
3.21,-0.10307369726739372,-0.8226316772419819,-1.823383456458733,-0.5638454030811098,-0.16471795579361598,-0.5970618426888968,1.6296838411927626,0.5634534094793077,0.2677916530610147,1.4196935199308827,0.19369961526597335,0.0003919936018036887
3.22,-0.12150005999244963,-0.8273736683438518,-1.8572085248521197,-0.3843725439130467,-0.1482245405079383,-0.5923027231702891,1.6643190828605752,0.3881909144088024,0.269724600500393,1.4196763915141448,0.19288944199154737,-0.003818370495754064
3.23,-0.14012639329996682,-0.8303272954331354,-1.8636651057063054,-0.20731332241597863,-0.13152304198938852,-0.5892898447646527,1.6715878273903062,0.21534574221494143,0.2716494352893604,1.419617140197792,0.19207727831600196,-0.008032419798961066
3.24,-0.1586909559132868,-0.8315487087055627,-1.8454469682768797,-0.03882808680552629,-0.11487518702593898,-0.5879670259451224,1.6541828006531265,0.05107708863849215,0.27356614293923087,1.419515734650689,0.1912641676237559,-0.012249001832964257
3.25,-0.17696668831554335,-0.8311475672729566,-1.8066534435260815,0.11660697113944513,-0.09850802981538524,-0.5882245890271772,1.616202549326122,-0.10014023219262708,0.27547471813093366,1.4193721563001376,0.19045089419996228,-0.01646673894681632
3.2600000000000002,-0.19477098694399134,-0.8292690403442992,-1.751943176811163,0.25635550681024794,-0.08260417504726174,-0.5899173605997728,1.5623052147978553,-0.23567135193730313,0.2773751619912582,1.4191864009440758,0.1896379620133105,-0.02068415487294297
3.27,-0.21196766182529825,-0.8260762604988626,-1.6858463703880133,0.37940374136888266,-0.06729981748157647,-0.5928822186663188,1.4970207680566945,-0.35450395598104406,0.27926747930687984,1.4189584791651855,0.18882560233132167,-0.024899785387836854
3.2800000000000002,-0.22846329112735944,-0.8217360337873736,-1.6123372561220894,0.4859575789478863,-0.052688384797012,-0.5969523819758568,1.4243234543879597,-0.4568453159073193,0.28115167592437657,1.4186884157632342,0.18801380173413257,-0.029112263040565207
3.29,-0.24420056542565036,-0.8164088115812943,-1.5346502553754409,0.5770145619309273,-0.038827191067796425,-0.6019674369004564,1.347447914092588,-0.5436941882155706,0.283027756493452,1.4183762484817546,0.18720234128285584,-0.03332037371535497
3.3000000000000003,-0.2591507194758747,-0.8102426554272597,-1.4552677840171746,0.6540029034325512,-0.02574500314872119,-0.6077793708715261,1.2688769448633068,-0.6164798153993982,0.28489572262460117,1.4180220262987897,0.18639083915387067,-0.03752308803315108
3.31,-0.2733063743435306,-0.8033703273302145,-1.3760029755971779,0.7185187428277017,-0.013449197124008085,-0.6142554801769917,1.190424184107186,-0.6767991698063467,0.286755571467544,1.4176258075072103,0.18557879148999473,-0.041719573021353165
3.3200000000000003,-0.2866754312694024,-0.7959085303222407,-1.2981196916517674,0.7721561364731299,-0.0019318634067911188,-0.6212791274303758,1.1133540831182471,-0.7262469466218898,0.2886072946761989,1.4171876577526206,0.18476560853352306,-0.04590918985123814
3.33,-0.29927619889026436,-0.7879584681927468,-1.2224550892003228,0.8164094235604128,0.00882532118440243,-0.628749179949285,1.0385044443540536,-0.7663179408632113,0.29045087770586725,1.416707648142036,0.1839506448462719,-0.05009148269719972
3.34,-0.3111336829254434,-0.7796071133582924,-1.149527851915574,0.8526257575919758,0.018847383543056158,-0.6365787401332786,0.9663946283807723,-0.7983595949643096,0.2922862993823926,1.416185853491575,0.18313322353480474,-0.05426616262766426
3.35,-0.3222768595242052,-0.7709287775134821,-1.0796263614331787,0.8819893719053394,0.028163327838576446,-0.6446935732346079,0.897313706427732,-0.8235562826031431,0.29411353168563414,1.415622350748094,0.18231265500544966,-0.0584330893021944
3.36,-0.3327367293246539,-0.7619867385764933,-1.012876979110545,0.9055242396995311,0.036804189628291295,-0.6530304790203633,0.8313887280758744,-0.8429319873933574,0.29593253969636807,1.4150172175968607,0.18148825103467361,-0.0625922523061718
3.37,-0.3425449656292782,-0.7528347874589677,-0.9492951397090259,0.9241062921624488,0.04480168396530224,-0.6615357437938091,0.7686358047142792,-0.8573625389188194,0.2977432816639814,1.414370531252781,0.18065933499474968,-0.06674375324362748
3.38,-0.3517330017169742,-0.7435186287332596,-0.8888226464867193,0.9384797320650691,0.05218729255647767,-0.6701637386909014,0.7089973974683137,-0.8675919428563944,0.299545709160502,1.413682367424165,0.17982524901840843,-0.07088778920867278
3.39,-0.3603314356814731,-0.7340771115914742,-0.8313543751738143,0.9492742794317874,0.0589916683876226,-0.6788756878421087,0.6523690163904994,-0.8742496415083171,0.30133976729385603,1.412952799433587,0.17898535878331762,-0.07502463792346853
3.4,-0.3683696607697924,-0.7245432911746688,-0.7767570842632968,0.9570216564952598,0.0652442658103203,-0.6876386063039627,0.5986180277815286,-0.8778670118761407,0.3031253949594777,1.4121818974786358,0.17813905648177086,-0.0791546446191174
3.41,-0.3758756535633002,-0.7149453324486464,-0.7248824586631024,0.9621705116469477,0.07097312844884952,-0.6964243955666801,0.5475966962329497,-0.8788923010347248,0.30490252511445626,1.4113697280153308,0.17728576243015548,-0.08327821061222099
3.42,-0.3828758705228491,-0.7053072739970438,-0.675576003885591,0.9650994972528796,0.07620478546030082,-0.7052090792506918,0.4991510782078597,-0.8777037137957562,0.3066710850625539,1.4105163532477398,0.17642492567773452,-0.08739578345712164
3.43,-0.3893952180015323,-0.6956496703386238,-0.628682985672278,0.9661284975065221,0.08096422126008063,-0.7139721603702056,0.45312696177987866,-0.874620648980424,0.30843099674145735,1.4096218307088335,0.17555602389240255,-0.09150784852609625
3.44,-0.39545707061803853,-0.6859901306682905,-0.5840522879770397,0.9655281415423118,0.08527489361187744,-0.7226960822507749,0.4093737252394725,-0.869913219686412,0.3101821770061668,1.4086862129190696,0.1746785627375702,-0.09561492185589801
3.45,-0.40108332036013344,-0.6763437703085218,-0.5415388173503805,0.9635277956581252,0.08915878245574826,-0.7313657768022988,0.36774674244966266,-0.8638102515570314,0.3119245379043909,1.4077095471108245,0.17379207490072066,-0.09971754410109204
3.46,-0.4062944445711724,-0.666723588897392,-0.501004900597884,0.9603222430577915,0.09263645763028068,-0.7399682861109929,0.3281087817018836,-0.8565059676069539,0.3136579869408975,1.406691875008389,0.17289611889600304,-0.10381627545083588
3.47,-0.4111095841318023,-0.6571407875593179,-0.46232099541998783,0.9560772494067159,0.09572715680258949,-0.7484924450952122,0.29033071768995866,-0.8481655580350658,0.31538242732921856,1.4056332326545342,0.17199027773003212,-0.10791169137164841
3.48,-0.415546626374168,-0.647605035176753,-0.4253659374218223,0.950934193743689,0.09844886814463401,-0.7569286150992734,0.2542917799238489,-0.8389298146835014,0.3170977582295398,1.4045336502760306,0.17107415749797647,-0.11200437906018597
3.49,-0.4196222886716836,-0.6381246924815096,-0.39002688224716675,0.9450139200470571,0.1008184136991454,-0.7652684597000147,0.2198794962913235,-0.8289189855486849,0.31880387497254403,1.4033931521815286,0.1701473859558464,-0.1160949344983705
3.5,-0.4233522005793223,-0.628707000830057,-0.35619905144695674,0.9384199429005364,0.1028515313104624,-0.7735047558561896,0.18698944034099396,-0.8182359828754663,0.3205006692688658,1.402211756686251,0.1692096111059659,-0.12018396002506854
3.5100000000000002,-0.42675098267496736,-0.6193582417573875,-0.32378535977008477,0.9312411182715054,0.10456295327035342,-0.7816312343013136,0.15552485995258414,-0.806969055929062,0.32218802940461977,1.4009894760587056,0.16826049981750363,-0.12427206234244176
3.52,-0.4298323213774831,-0.6100838720319536,-0.29269597543987036,0.9235538723646138,0.10596648095417789,-0.7896424444534845,0.12539623894051272,-0.7951940214718637,0.32386584042331107,1.3997263164854423,0.16729973649936059,-0.1283598508927485
3.5300000000000002,-0.43260903902713477,-0.6008886385009996,-0.2628478502060168,0.9154240647470028,0.10707505473207005,-0.7975336395495303,0.09652082837457716,-0.7829761282013781,0.3255339842950706,1.3984222780505342,0.16632702183144274,-0.1324479365456231
3.54,-0.4350931594636435,-0.5917766755585377,-0.2341642411417326,0.9069085499366052,0.10790081939061422,-0.8053006791680646,0.0688221695717553,-0.7703716193846286,0.3271923400730352,1.3970773547266067,0.16534207156998057,-0.136536930551975
3.5500000000000003,-0.4372959686154403,-0.5827515886013649,-0.20657424202502464,0.898056488117142,0.10845518457670697,-0.8129399457741544,0.04222962660850904,-0.7574290443986637,0.3288407840387393,1.3956915343755238,0.1643446154165189,-0.14062744371847674
3.56,-0.4392280706864105,-0.5738165251482383,-0.180012332061077,0.888910449251485,0.10874888085055993,-0.8204482736076313,0.01667793609399519,-0.7441903634813002,0.3304791898358565,1.3942647987558743,0.16333439596708493,-0.14472008577018317
3.5700000000000003,-0.44089943984182306,-0.5649742359609579,-0.1544179491044217,0.8795073441953276,0.1087920112476076,-0.8278228875754272,-0.007893218622459218,-0.7306918793239624,0.33210742859422143,1.3927971235363896,0.1623111677268839,-0.14881546487136352
3.58,-0.44231946763961655,-0.5562271278443532,-0.12973509078086132,0.8698792121952917,0.10859409859477462,-0.8350613504694245,-0.03153960540731923,-0.716965024916581,0.33372536904484795,1.3912884783137824,0.16127469618818357,-0.15291418727870906
3.59,-0.443497006933898,-0.5475773085989035,-0.10591194218577463,0.8600538893912886,0.1081641293092027,-0.8421615180335363,-0.05431281480520275,-0.70303703228572,0.3353328776247014,1.3897388266324444,0.1602247569909804,-0.1570168571055669
3.6,-0.4444404119071439,-0.5390266262943697,-0.08290053356108419,0.8500555765139802,0.10751059333249935,-0.8491214997126899,-0.0762606015707465,-0.6889315003337151,0.33692981857465065,1.3881481260070643,0.15916113513183372,-0.16112407618026345
