time,r12,r13,r23
19.72,2.497147932053205,1.2337371219011937,1.2634731379645356
19.73,2.496043980407517,1.2321452791093142,1.2639393431420936
19.740000000000002,2.494797559999984,1.230488622417726,1.2643324493950931
19.75,2.493408526570047,1.2287668303871648,1.2646526940170597
19.76,2.491876720522287,1.2269795735640776,1.2649003060663668
19.77,2.4902019668383497,1.225126514229565,1.2650755065521422
19.78,2.488384074979257,1.2232073061417446,1.2651785086167757
19.79,2.4864228387777425,1.2212215942710767,1.2652095177151874
19.8,2.484318036313898,1.2191690145280343,1.2651687317847855
19.81,2.4820694297878574,1.2170491934839636,1.2650563414190608
19.82,2.4796767653779024,1.2148617480805022,1.2648725300378572
19.830000000000002,2.47713977308813,1.2126062853324946,1.2646174740535856
19.84,2.4744581665854763,1.2102824020214278,1.264291343036195
19.85,2.4716316430245326,1.207889684378323,1.2638942998764715
19.86,2.468659882860013,1.2054277077555846,1.2634265009480428
19.87,2.4655425496466514,1.2028960362872823,1.262888096268475
19.88,2.46227928982639,1.2002942225373874,1.2622792296598455
19.89,2.4588697325026625,1.1976218071354368,1.2616000389091868
19.900000000000002,2.455313489201615,1.19487831839915,1.260850655929198
19.91,2.4516101536200807,1.1920632719434847,1.2600312069196318
19.92,2.447759301360156,1.1891761702756558,1.2591418125297578
19.93,2.443760489650215,1.186216502375642,1.2581825880223294
19.94,2.439613257049651,1.1831837432592394,1.2571536434393162
19.95,2.435317123122892,1.1800773535101279,1.2560550837682674
19.96,2.4308715881213376,1.176896778815654,1.2548870091141502
19.97,2.4262761326347935,1.173641449469549,1.2536495148743259
19.98,2.42153021722789,1.1703107798585615,1.252342691915718
19.990000000000002,2.4166332820585996,1.1669041679275003,1.250966626756808
20.0,2.4115847464767053,1.1634209946200957,1.2495214017550063
20.01,2.4063840086016337,1.1598606232946957,1.2480070952999214
20.02,2.401030444879067,1.1562223991138298,1.2464237820130801
20.03,2.3955234096156857,1.1525056484066396,1.244771532954623
20.04,2.3898622344914973,1.1487096780032586,1.2430504158375626
20.05,2.384046228049107,1.1448337745401582,1.2412604952501625
20.06,2.3780746751594006,1.1408772037355983,1.2394018328870422
20.07,2.3719468364629885,1.1368392096342423,1.237474487789603
20.080000000000002,2.3656619477771814,1.1327190138051304,1.235478516601037
20.09,2.3592192194634536,1.1285158144855572,1.2334139738383143
20.1,2.352617835791591,1.1242287857250548,1.231280912165754
20.11,2.3458569542528807,1.1198570764580327,1.2290793826915565
20.12,2.3389357048455883,1.1153998095404385,1.2268094352771335
20.13,2.331853189323429,1.1108560807352374,1.2244711188649728
20.14,2.3246084804051996,1.1062249576440484,1.222064481826301
20.150000000000002,2.3172006209440985,1.1015054785827079,1.219589572329799
20.16,2.309628623055112,1.0966966513984848,1.217046438732611
20.17,2.3018914671989252,1.0917974522267804,1.2144351299949576
20.18,2.2939881012208674,1.0868068241852356,1.2117556961196971
20.19,2.2859174393432675,1.0817236760031628,1.2090081886182045
20.2,2.277678361095394,1.0765468805579992,1.2061926610143185
20.21,2.26926971017816,1.0712752733147881,1.203309169388335
20.22,2.2606902932934054,1.065907650723472,1.200357772940754
20.23,2.2519388788936823,1.0604427684955906,1.1973385346067489
20.240000000000002,2.243014195868614,1.0548793397901264,1.194251521711092
20.25,2.2339149321561513,1.0492160332880325,1.1910968066726015
20.26,2.224639733274926,1.0434514711499536,1.1878744677612958
20.27,2.215187200773906,1.037584226851849,1.1845845899115195
20.28,2.2055558905954573,1.0316128228933306,1.181227265594376
20.29,2.195744311348091,1.0255357283738955,1.1778025957529763
20.3,2.1857509224771796,1.0193513564166612,1.1743106908105234
20.31,2.1755741323013407,1.0130580613780438,1.1707516717783384
20.32,2.1652122959618896,1.0066541359421104,1.1671256714248093
20.330000000000002,2.1546637132326296,1.0001378079980463,1.163432835549501
20.34,2.143926626195047,0.9935072373151055,1.1596733243591013
20.35,2.1329992167625016,0.9867605119864212,1.1558473139597722
20.36,2.121879604043529,0.9798956446274447,1.151954997974748
20.37,2.1105658415349056,0.972910568316721,1.1479965892956419
20.38,2.09905591413529,0.9658031322675259,1.14397232197629
20.39,2.0873477349502783,0.9585710971775484,1.139882453295571
20.400000000000002,2.0754391418580886,0.9512121302013051,1.1357272660169528
20.41,2.063327893861419,0.9437237996111645,1.1315070708227573
20.42,2.0510116671652603,0.9361035690317827,1.1272222089776454
20.43,2.0384880509665284,0.9283487912313446,1.1228730552353707
20.44,2.0257545429264683,0.9204567014243029,1.1184600210153959
20.45,2.0128085443039803,0.9124244100576888,1.113983557870333
20.46,1.9996473547209166,0.9042488950404082,1.109444161271731
20.47,1.986268166485171,0.8959269932772467,1.1048423747830523
20.48,1.9726680584726544,0.8874553915406908,1.1001787946198969
20.490000000000002,1.9588439895009058,0.8788306165654821,1.095454074660818
20.5,1.9447927911344338,0.8700490242718776,1.0906689319652088
20.51,1.9305111598649614,0.8611067880367028,1.0858241528519967
20.52,1.9159956486106229,0.8519998859405321,1.0809205995929536
20.53,1.9012426574261034,0.8427240868088018,1.0759592178218111
20.54,1.8862484233515844,0.833274934956859,1.0709410447280499
20.55,1.871009009297464,0.8236477334903846,1.0658672181328872
20.56,1.8555202918294307,0.8138375259515289,1.0607389865748487
20.57,1.839777947732466,0.8038390761521755,1.0555577205196418
20.580000000000002,1.8237774391876245,0.7936468459513989,1.05032492485082
20.59,1.8075139973627854,0.7832549706841211,1.0450422528265844
20.6,1.7909826042284773,0.7726572320024564,1.0397115216806807
20.61,1.7741779723139621,0.761847027701851,1.034334730131536
20.62,1.7570945221304624,0.7508173381806912,1.0289140780535697
20.63,1.7397263569218473,0.7395606890799081,1.02345198862607
20.64,1.7220672342765093,0.7280691094176471,1.0179511333853162
20.650000000000002,1.7041105341799643,0.7163340847345903,1.012414460568897
20.66,1.6858492228594864,0.7043465043243832,1.006845227339976
20.67,1.6672758117736617,0.6920966017718413,1.001247036481204
20.68,1.6483823108459295,0.679573887575482,0.9956238783671301
20.69,1.6291601749512237,0.6667670726434947,0.9899801791046478
20.7,1.6096002423740245,0.6536639810219189,0.9843208559808841
20.71,1.5896926637327302,0.6402514500448251,0.9786513815521086
20.72,1.5694268194247176,0.6265152154802961,0.9729778580796339
20.73,1.5487912232629018,0.6124397789379572,0.9673071043471096
20.740000000000002,1.5277734093241964,0.5980082540121048,0.9616467574392429
20.75,1.5063597982780903,0.5832021868682908,0.9560053926911349
20.76,1.4845355384307037,0.5680013458803702,0.9503926658742284
20.77,1.4622843153687823,0.5523834735476616,0.9448194827979278
20.78,1.4395881223025369,0.5363239921963439,0.9392982029683059
20.79,1.4164269806983483,0.5197956524509877,0.9338428859765493
20.8,1.3927785974805935,0.5027681104752983,0.928469591960687
20.81,1.3686179404286505,0.4852074158524734,0.923196751204069
20.82,1.3439167067524638,0.4670753861315332,0.9180456231821305
20.830000000000002,1.3186426506099584,0.4483288369785603,0.9130408726220511
20.84,1.2927587216531482,0.42891862633002165,0.9082113007330778
20.85,1.2662219468763292,0.40878845781650724,0.9035907849852374
20.86,1.238981958220748,0.3878733708790785,0.8992195033454743
20.87,1.2109790232805169,0.36609782339695907,0.895145552396875
20.88,1.1821413671445544,0.3433732497043781,0.8914271190084225
20.89,1.1523814664319867,0.31959496567963847,0.8881354401216908
20.900000000000002,1.121590833422183,0.29463833531557015,0.885358892685643
20.91,1.0896325745013662,0.2683543509159858,0.8832086906923645
20.92,1.0563307483348423,0.2405656754617519,0.8818267469325799
20.93,1.0214556573929716,0.21106740304579366,0.8813958361893862
20.94,0.9847069096176814,0.179648790040505,0.8821490444711362
20.95,0.9457140362384217,0.14620221967242875,0.8843577542055364
20.96,0.9041887657222599,0.11123024192946145,0.8881723274947334
20.97,0.8611588928049576,0.07843115096834284,0.8924920583924993
20.98,0.8254227612101,0.0644873563210494,0.8894238453698953
20.990000000000002,0.8098111019277133,0.08506931122522803,0.868240009577236
21.0,0.804482844940083,0.11912797200306027,0.8379101493681596
21.01,0.8008478977590799,0.15388757811136317,0.8058335371489844
21.02,0.7966467593412129,0.18685141431078486,0.7739223946254263
21.03,0.7913319618583192,0.21773586244637472,0.7426429271207838
21.04,0.7847858189617646,0.246681611340208,0.7121059825474637
21.05,0.7770099885521036,0.2738949541701316,0.6823279631387855
21.06,0.7680380051258473,0.2995694759920354,0.6533043839893157
21.07,0.7579076873992976,0.3238711260424978,0.6250338508454361
21.080000000000002,0.7466520897025996,0.3469386293680008,0.597527051984849
21.09,0.7342967830838114,0.36888713797760314,0.5708109452849661
21.1,0.7208594258658655,0.3898119091126464,0.5449315219095646
21.11,0.7063501942880916,0.40979121552455333,0.5199563584039486
21.12,0.6907725672749719,0.4288883690719664,0.4959773745074567
21.13,0.6741243142741018,0.44715291468630003,0.473113847487212
21.14,0.6563986792724309,0.46462108734113605,0.4515154762004774
21.150000000000002,0.6375858068830645,0.48131563593182286,0.43136501386812653
21.16,0.617674451361259,0.49724514872983466,0.4128796496396961
21.17,0.5966539437279459,0.5124030847458707,0.3963099300283684
21.18,0.574516248099233,0.5267668269190148,0.38193467835431016
21.19,0.5512577044417057,0.5402972020462892,0.3700503304168436
21.2,0.526879759309664,0.5529389894708534,0.3609537157078925
21.21,0.5013877287432441,0.5646228504542515,0.35491889276098926
21.22,0.47478659264376316,0.5752687381439794,0.3521711253666737
21.23,0.447073133609718,0.5847901897385315,0.352863621015123
21.240000000000002,0.4182243431505191,0.5930981579538568,0.3570637486224128
21.25,0.3881825088514373,0.6001025557134102,0.3647539163253232
21.26,0.35683711327925904,0.6057096619080858,0.37584850978116785
21.27,0.3240019665537331,0.6098137050941774,0.3902244635212246
21.28,0.28938209482053623,0.6122804638782198,0.40776186697857547
21.29,0.25251657984634795,0.6129180300939083,0.42839448661550183
21.3,0.21266219875734269,0.6114211111762513,0.452181063981168
21.31,0.16851178820041893,0.607245558792405,0.4794402103856287
21.32,0.1173112924862261,0.5992357336352478,0.5111274638371794
21.330000000000002,0.04990155821477993,0.5836576216150394,0.5508056153329539
21.34,0.06538667936511322,0.6124484844167498,0.5472301351612888
21.35,0.12800355691326068,0.6565498660389174,0.528563075991393
21.36,0.17761488141031498,0.6938294118865069,0.5162933401557844
21.37,0.22100232285327417,0.7277773640375185,0.5068454497293794
21.38,0.2605164547590341,0.7595243577524324,0.4990304596686679
21.39,0.2973388703794626,0.7896064698376948,0.4922687234478393
21.400000000000002,0.3321750314083825,0.8183260738802542,0.48622293686820356
21.41,0.3654917581907332,0.8458721377700529,0.48067463312840186
21.42,0.3976200636156394,0.8723710077050845,0.47547154806654557
21.43,0.42880664638408417,0.8979112184710041,0.4705016663033827
21.44,0.4592424101532232,0.9225569015215629,0.46567907052529417
21.45,0.4890794814657969,0.9463555914765676,0.46093563480109156
21.46,0.5184419669699998,0.9693430404110288,0.4562158645559208
21.47,0.5474330726064122,0.9915463265138375,0.4514735451942862
21.48,0.5761399944698542,1.0129859387559006,0.44666948664699996
21.490000000000002,0.6046373839167868,1.0336772204170195,0.441769961921884
21.5,0.6329898658224355,1.0536313972554932,0.43674560232954723
21.51,0.6612539071569948,1.0728563292742175,0.43157060389548535
21.52,0.6894792263202184,1.0913570749868051,0.4262221531088857
21.53,0.7177098685158461,1.109136327285157,0.4206800127734594
21.54,0.745985031092271,1.1261947618111408,0.4149262294228448
21.55,0.7743396961110072,1.142531327664538,0.4089449370903984
21.56,0.8028051086105913,1.1581435033430985,0.4027222418316781
21.57,0.8314091263709363,1.173027537182402,0.3962461780959956
21.580000000000002,0.8601764578985971,1.1871786896368128,0.3895067325457665
21.59,0.8891287966003844,1.2005914948401009,0.382495936645681
21.6,0.9182848539193489,1.2132600604329584,0.37520803225774707
21.61,0.947660288183575,1.2251784269707104,0.3676397178695435
21.62,0.9772675192806458,1.2363410137010453,0.35979048910126177
21.63,1.0071154141019052,1.2467431829987075,0.3516630896409104
21.64,1.0372088205280545,1.2563819644938712,0.34326409444140427
21.650000000000002,1.067547920033959,1.2652569908056062,0.3346046524363029
21.66,1.0981273606213384,1.2733717101355067,0.3257014214427791
21.67,1.12893512304156,1.2807349564644361,0.3165777322185735
21.68,1.1599510645020774,1.287362975588394,0.30726502260598476
21.69,1.1911450789817202,1.293282020310343,0.29780457933894716
21.7,1.2224748145820827,1.2985316370355702,0.28824961458084886
21.71,1.25388290535829,1.3031687559692604,0.2786676739408281
21.72,1.2852937197357255,1.307272650095727,0.26914331412126324
21.73,1.3166097203773317,1.3109507120792,0.2597808808341187
21.740000000000002,1.3477076969666932,1.3143447699076725,0.25070704459466475
21.75,1.3784354010291113,1.3176372701577357,0.24207249526987096
21.76,1.4086094896585468,1.32105607092604,0.23405186936183753
21.77,1.4380161252255768,1.3248758517526957,0.22684065783985172
21.78,1.4664159193236308,1.3294134878317219,0.22064769950872193
21.79,1.4935548313270037,1.335014638502931,0.21568220957495582
21.8,1.5191817189931411,1.3420299566482874,0.21213544719250269
21.81,1.5430712694802187,1.3507822051183993,0.21015913977306283
21.82,1.5650484341272943,1.3615296722996022,0.20984502852749332
21.830000000000002,1.5850085433796082,1.3744346693485086,0.2112110577588438
21.84,1.6029275432896553,1.3895460123988264,0.2141985667153679
21.85,1.618859708661119,1.4068002548225789,0.2186814098759889
21.86,1.6329243631219668,1.426039981690413,0.2244839905540581
21.87,1.645286257913992,1.4470423577833194,0.23140289190865151
21.88,1.656134954075015,1.4695497106974034,0.2392270036877126
21.89,1.6656671736258775,1.4932958738154682,0.24775298526419215
21.900000000000002,1.674073951097075,1.518025292253574,0.2567951379747341
21.91,1.6815326597552953,1.5435046782105257,0.2661903254373451
21.92,1.6882030192879383,1.5695285664282688,0.27579925224207485
21.93,1.694225911768753,1.5959205927379716,0.28550544809725675
21.94,1.6997239448720542,1.622532154336942,0.295213032951882
21.95,1.704802960249622,1.6492397033888275,0.30484399985515165
21.96,1.709553948595354,1.6759415073518005,0.3143354623048706
21.97,1.7140550432507395,1.7025543754656562,0.3236371038102892
21.98,1.7183734117675418,1.72901061766296,0.33270893341875474
21.990000000000002,1.7225669595474244,1.7552553540301248,0.3415193727870117
22.0,1.726685816149928,1.7812442061274243,0.3500436590036598
22.01,1.730773606007015,1.8069413550180866,0.3582625288321291
22.02,1.7348685207648036,1.8323179290564884,0.36616114406405453
22.03,1.739004216772088,1.857350676902705,0.3737282184648059
22.04,1.743210562442099,1.8820208812880983,0.3809553106892412
22.05,1.7475142588668713,1.906313472764423,0.38783625246761466
22.06,1.7519393545818391,1.9302163078097425,0.3943666862756031
22.07,1.756507672452192,1.9537195811777581,0.40054369154154285
22.080000000000002,1.7612391640480358,1.9768153472305825,0.40636548189164995
22.09,1.766152204109218,1.9994971297536497,0.41183115990778146
22.1,1.7712638357452535,2.0217596032789085,0.41694051797581627
22.11,1.7765899749442329,2.043598332360621,0.4216938765602339
22.12,1.7821455817113965,2.065009557515457,0.42609195226308516
22.13,1.7879448033937626,2.085990019204119,0.430135750638705
22.14,1.794001095153438,2.1065368124301123,0.4338264787309693
22.150000000000002,1.8003273216253304,2.126647266007101,0.43716547346328943
22.16,1.8069358426479822,2.146318842131024,0.44015414364197963
22.17,1.813838586034783,2.165549052090959,0.4427939225295839
22.18,1.8210471093907716,2.184335385204656,0.4450862294701358
22.19,1.8285726528341577,2.2026752483911944,0.4470324389140958
22.2,1.8364261840734357,2.2205659143603147,0.4486338556905194
22.21,1.8446184370169543,2.2380044767913128,0.44989169565021947
22.22,1.8531599450402294,2.254987811011117,0.45080707066377534
22.23,1.8620610695751076,2.2715125392232554,0.45138097770087166
22.240000000000002,1.8713320247483058,2.2875749993192427,0.45161429140729903
22.25,1.8809828986028907,2.3031712165409086,0.4515077598406612
22.26,1.8910236711023378,2.3182968776283794,0.45106200357938686
22.27,1.9014642297809854,2.3329473064247117,0.4502775168929613
22.28,1.912314382249633,2.34711744161467,0.44915467300799433
22.29,1.9235838665998803,2.3608018153990282,0.4476937315341975
22.3,1.9352823590338426,2.3739945336653148,0.44589484958105724
22.31,1.9474194785891186,2.386689257654691,0.4437580968267303
22.32,1.9600047894711499,2.3988791864709214,0.4412834732911066
22.330000000000002,1.9730477990649034,2.4105570422517024,0.43847093351614536
22.34,1.986557952385978,2.4217150570866552,0.43532041500802404
22.35,2.0005446216946985,2.432344962836908,0.4318318728306048
22.36,2.015017089076692,2.442437985927715,0.4280053237354249
22.37,2.0299845226614255,2.451984846322177,0.4238408970524692
22.38,2.045455943960925,2.4609757631213753,0.4193388956982354
22.39,2.061440181312825,2.469400471753819,0.41449987473074473
22.400000000000002,2.0779458110108084,2.4772482512085188,0.409324731346698
22.41,2.0949810788001058,2.4845079687660054,0.403814816748168
22.42,2.1125537988530265,2.4911681454124506,0.39797207046021493
22.43,2.1306712229151388,2.497217049767029,0.39179918473249276
22.44,2.1493398728135356,2.502642828194546,0.3852998038331641
22.45,2.1685653259768496,2.507433682778734,0.37847876733148733
22.46,2.188351942096171,2.5115781110147184,0.37134240624799175
22.47,2.2087025144430994,2.5150652266130202,0.36389890565403676
22.48,2.2296178268450544,2.5178851845881196,0.35615874694240085
22.490000000000002,2.2510960911859272,2.5200297416680804,0.3481352480358592
22.5,2.2731322345970444,2.5214929911117703,0.33984522248171395
22.51,2.2957169988347323,2.5222723207874567,0.33130978089862545
22.52,2.318835806301166,2.5223696554737005,0.3225553017042312
22.53,2.342467340161261,2.5217930564481916,0.3136145979056755
22.54,2.3665817800824,2.5205587635466635,0.30452830471572245
22.55,2.391138634948176,2.5186937719187426,0.29534650242558796
22.56,2.4160841239730644,2.516239032245411,0.2861305679668669
22.57,2.441348088059402,2.5132533369040226,0.276955207877378
22.580000000000002,2.466840477608219,2.5098178877047306,0.2679105554542322
22.59,2.492447580416531,2.506041407386833,0.25910410537454326
22.6,2.5180283448781062,2.5020654256104318,0.25066209997731953
22.61,2.5434114328060677,2.4980690151647114,0.24272977907134952
22.62,2.5683939863020293,2.494271782875651,0.23546969354266667
22.63,2.592743434139531,2.4909334184606693,0.22905715277065825
22.64,2.6162038109136594,2.488347797570778,0.2236719831186521
22.650000000000002,2.6385077352737776,2.486829893829024,0.2194863128677515
22.66,2.6593941265582264,2.4866949706320596,0.21664917952823792
22.67,2.678629920517246,2.488231799494113,0.21527018885313973
22.68,2.6960320513006937,2.4916743446430725,0.2154056793999409
22.69,2.7114848092637867,2.497178159851541,0.21705099379434642
22.7,2.724948368243471,2.5048072571838085,0.2201411162630954
22.71,2.7364567594785996,2.5145342658181553,0.22455947769463974
22.72,2.746106713654833,2.5262526438210555,0.23015238424592968
22.73,2.7540410310476107,2.539796588932982,0.23674539428274285
22.740000000000002,2.760430651159255,2.5549633377637755,0.24415833329384842
22.75,2.7654586525766165,2.5715335426374195,0.2522169357535446
22.76,2.769307878304603,2.5892873157571556,0.26076050722223454
22.77,2.7721525355410677,2.6080152928779934,0.26964600741185707
22.78,2.7741532757020915,2.627525221837958,0.278749408539817
22.79,2.7754549260524892,2.647645080024029,0.2879652493904659
22.8,2.7761860320607394,2.6682237863669127,0.2972051528455691
22.81,2.7764595154062897,2.6891304105409155,0.3063958621402342
22.82,2.7763739380994874,2.7102525524515135,0.31547715433961115
22.830000000000002,2.7760150307393965,2.7314943499936595,0.3243998387423795
22.84,2.7754572725736035,2.7527744030595818,0.33312394492532166
22.85,2.774765402193792,2.7740237803307672,0.34161714050192266
22.86,2.7739957975551643,2.795184194637953,0.3498533815562486
22.87,2.773197701068298,2.8162063820848293,0.35781177932495783
22.88,2.772414287067125,2.8370486903528467,0.36547565836487966
22.89,2.771683580591473,2.85767586529917,0.3728317790522691
22.900000000000002,2.7710392418276166,2.8780580172002845,0.37986969862895736
22.91,2.7705112324782215,2.898169745075631,0.38658124729376286
22.92,2.770126380128691,2.917989397584645,0.39296009918418845
22.93,2.7699088554790547,2.937498450474255,0.3990014213064981
22.94,2.769880575876751,2.9566809824551554,0.4047015858134721
22.95,2.7700615465416374,2.975523234044063,0.41005793445432875
22.96,2.77047014953849,2.9940132357698843,0.41506858524073137
22.97,2.7711233888619717,3.012140494390293,0.4197322736876941
22.98,2.7720370987261824,3.029895727500704,0.4240482222345264
22.990000000000002,2.7732261209554987,3.0472706385343513,0.4280160328414134
23.0,2.7747044563900736,3.0642577254815206,0.431635598669981
23.01,2.776485394697174,3.080850117459964,0.4349070309358745
23.02,2.7785816256143505,3.097041434924198,0.43783059914615363
23.03,2.7810053348727575,3.1128256692323486,0.4404066816881715
23.04,2.7837682870006635,3.1281970785446855,0.4426357254281912
23.05,2.786881897080343,3.143150097276672,0.4445182127139331
23.06,2.790357293059716,3.1576792569222047,0.4460546347634193
23.07,2.794205370032471,3.1717791163387123,0.4472454704552282
23.080000000000002,2.7984368376852102,3.185444199876128,0.44809116968815205
23.09,2.8030622617237,3.198668942184391,0.44859214103221107
23.1,2.8080921001922574,3.2114476384713773,0.4487487429523274
23.11,2.813536735125413,3.2237743995055994,0.4485612786947959
23.12,2.8194065002908975,3.235643110355794,0.4480299940648513
23.13,2.825711704975108,3.247047392706245,0.4471550788828804
23.14,2.8324626544727294,3.257980569873764,0.4459366712378773
23.150000000000002,2.8396696669818953,3.268435634641994,0.4443748655469316
23.16,2.8473430869588965,3.278405219673163,0.44246972452971906
23.17,2.855493295553556,3.287881569686801,0.4402212938137141
23.18,2.8641307161344525,3.296856517244793,0.4376296232843776
23.19,2.873265816137977,3.3053214607099446,0.43469479220423746
23.2,2.882909103899922,3.3132673455585873,0.4314169403569584
23.21,2.893071118307038,3.3206846510456316,0.42779630880958647
23.22,2.903762412182096,3.3275633811323075,0.4238332871366849
23.23,2.914993527938833,3.333893061006745,0.4195284686034029
23.240000000000002,2.9267749585400424,3.339662746042391,0.41488272507275886
23.25,2.939117098014949,3.3448610388491495,0.4098972901744235
23.26,2.9520301729688416,3.3494761229770025,0.4045738641449466
23.27,2.965524153003759,3.353495815437094,0.3989147395381732
23.28,2.9796086331468055,3.3569076451744504,0.39292295503303515
23.29,2.9942926818281235,3.3596989644025985,0.38660248179275747
23.3,3.0095846448647348,3.3618571031052813,0.3799584503388873
23.31,3.025491893688918,3.3633695796746843,0.372997427005354
23.32,3.0420205030362397,3.3642243843085606,0.36572775078165964
23.330000000000002,3.059174839383562,3.364410356589397,0.35815994364841924
23.34,3.07695703633582,3.363917684977413,0.35030721062515147
23.35,3.0953663276932946,3.362738563073365,0.34218604783385914
23.36,3.1143982018296286,3.360868046846248,0.3338169801196093
23.37,3.1340433334079707,3.358305167585847,0.3252254519180378
23.38,3.154286240758828,3.3550543668539126,0.31644289548687843
23.39,3.175103610344013,3.3511273313596823,0.30750799891858155
23.400000000000002,3.1964622273238503,3.346545313621115,0.29846818734644054
23.41,3.2183164565264373,3.3413420248826617,0.2893813142963227
23.42,3.240605241154652,3.335567168597554,0.2803175243515504
23.43,3.263248636781512,3.329290634130288,0.2713611926516495
23.44,3.2861439958881076,3.3226072662133825,0.262612752509035
23.45,3.309162080252618,3.3156419426129484,0.25419009107337776
23.46,3.3321436242926272,3.3085544017148414,0.2462290182218743
23.47,3.35489719543063,3.30154286124535,0.2388821253989103
23.48,3.3771995457658814,3.294845009198251,0.2323152129210127
23.490000000000002,3.3987998815420446,3.288734586963662,0.22670050050678572
23.5,3.4194293533369478,3.2835118128741616,0.22220620949901249
23.51,3.4388163218119137,3.2794866656605977,0.21898294549922837
23.52,3.4567064472353444,3.2769557822914646,0.2171485226878165
23.53,3.4728847491871067,3.2761760718236363,0.2167740940273713
23.54,3.487195229579355,3.277340225137547,0.21787489630523346
23.55,3.499553582663873,3.280559704853431,0.22040817903775875
23.56,3.5099501906978547,3.2858590380763806,0.2242789090815102
23.57,3.5184434553987116,3.2931818748227406,0.22935161823091293
23.580000000000002,3.52514609620516,3.3024060275743063,0.23546529945710237
23.59,3.5302082699985093,3.313362988926962,0.24244811985339698
23.6,3.533801057647767,3.3258575806502804,0.25012963370173297
23.61,3.536102629699657,3.339684760704076,0.25834945871820664
23.62,3.537288038638497,3.3546422506871516,0.2669624533991932
23.63,3.5375225592804873,3.3705389290760746,0.2758410300730649
23.64,3.536957965675289,3.3871996417233006,0.2848754415087407
23.650000000000002,3.5357309658122116,3.4044673320672025,0.29397280536976
23.66,3.5339630769034334,3.4222033519795936,0.30305546083141427
23.67,3.531761372332885,3.4402866511541426,0.3120590641460405
23.68,3.529219692432348,3.458612354010851,0.3209306748603315
23.69,3.5264200484328896,3.4770900671731244,0.32962697166834476
23.7,3.5234340523399776,3.4956421329607266,0.3381126625119442
23.71,3.5203242774513313,3.514201954076059,0.3463591082368074
23.72,3.5171455013970174,3.5327124546467257,0.35434315380708625
23.73,3.513945812880887,3.551124704949745,0.36204614845068117
23.740000000000002,3.5107675804507656,3.5693967146190926,0.3694531313416692
23.75,3.507648291018973,3.5874923865218253,0.37655215850899726
23.76,3.504621270262056,3.6053806173233003,0.3833337485557761
23.77,3.501716298630798,3.623034528290645,0.38979042717209517
23.78,3.4989601367384293,3.6404308095247178,0.39591635287398214
23.79,3.496376972776043,3.657549161982177,0.40170700991134956
23.8,3.4939888034531044,3.67437182295926,0.4071589560978053
23.81,3.4918157586910334,3.6908831622419243,0.41226961515300137
23.82,3.489876378467318,3.70706933830745,0.41703710624318285
23.830000000000002,3.488187849380909,3.722918005026874,0.4214601035547808
23.84,3.4867662073859313,3.7384180607312905,0.425537720169326
23.85,3.4856265116089458,3.7535594333184656,0.42926941276222114
23.86,3.4847829940868147,3.76833289531231,0.43265490265408846
23.87,3.4842491889406646,3.782729904341399,0.43569411087578797
23.88,3.484038044319511,3.796742464813753,0.43838710445598555
23.89,3.4841620195271568,3.810363007643108,0.44073405253264203
23.900000000000002,3.484633169717452,3.8235842849998707,0.4427351903501611
23.91,3.485463219993357,3.836399277715713,0.4443907899463564
23.92,3.4866636303380685,3.8488011134567865,0.4457011367888564
23.93,3.488245652804871,3.860782993836605,0.4466665112857863
23.94,3.4902203819358277,3.872338129157168,0.4472871747799376
23.95,3.4925987993924523,3.8834596794889413,0.4475633593507927
23.96,3.4953918133933235,3.894140701229159,0.44749526136176515
23.97,3.4986102936307604,3.9043740982204276,0.44708303832437285
23.98,3.5022651020005338,3.914152576876011,0.4463268092018858
23.990000000000002,3.5063671196633863,3.9234686045810907,0.44522665769750536
24.0,3.5109272701754035,3.9323143714457602,0.4437826396134167
24.01,3.5159565394714445,3.9406817544231982,0.4419947929315475
24.02,3.521465991775159,3.948562284548471,0.4398631527754386
24.03,3.527466781137801,3.9559471174101053,0.4373877718878329
24.04,3.533970160135459,3.9628270051197436,0.4345687431025802
24.05,3.54098748260186,3.969192272752656,0.4314062300449469
24.060000000000002,3.5485301999105734,3.975032799549653,0.4279005062729669
24.07,3.5566098518668716,3.9803380036254197,0.42405199950685624
24.080000000000002,3.565238047763903,3.9850968344757542,0.41986134870426267
24.09,3.5744264376975443,3.9892977730173644,0.41532947165040884
24.1,3.5841866712675143,3.992928841906422,0.41045764626741155
24.11,3.5945303386205896,3.9959776310868045,0.40524761213329547
24.12,3.6054688922233242,3.998431340161257,0.39970169077902856
24.13,3.6170135422531278,4.000276844781877,0.39382293281023384
24.14,3.6291751192668094,4.001500793644701,0.38761529642602677
24.150000000000002,3.6419638953194764,4.002089745392145,0.3810838643650996
24.16,3.655389352407381,4.00203035736379,0.3742351076544624
24.17,3.6694598839930044,4.001309641732094,0.36707720653073195
24.18,3.6841824116145543,3.9999153089965667,0.35962044098198126
24.19,3.6995618940085477,3.9978362243327887,0.35187766554739286
24.2,3.7156007002051115,3.9950630095758255,0.343864886137469
24.21,3.7322978116066596,3.991588831852692,0.33560195860540226
24.22,3.749647810102659,3.987410430232963,0.3271134314531059
24.23,3.767639601337742,3.982529442834264,0.31842955553106184
24.240000000000002,3.7862548147399417,3.976954108300658,0.30958748194148333
24.25,3.805465817545651,3.9707014247302577,0.30063266243603126
