time,E12,E13,E23
70.09,-1.7236342898256536,-0.08473596954118114,-0.008810273001803703
70.10000000000001,-1.7236327031598142,-0.0818164158428971,-0.013573136305242109
70.11,-1.7236313360218811,-0.0783960263203158,-0.01786618056933345
70.12,-1.7236301937835048,-0.07447071284378837,-0.02170068379582761
70.13,-1.7236292815089804,-0.07003209806491802,-0.025084045665908578
70.14,-1.723628603879577,-0.06506741564454871,-0.02801986518223676
70.15,-1.7236281651860663,-0.05955930992358607,-0.03050793187543946
70.16,-1.7236279693914873,-0.05348552768203641,-0.03254412872382599
70.17,-1.72362802010325,-0.04681848966644873,-0.03412024089938829
70.18,-1.723628320663574,-0.03952472379060171,-0.03522365996725991
70.19,-1.72362887390973,-0.03156413483453212,-0.03583696783381367
70.2,-1.7236296824049704,-0.02288907624539098,-0.03593737802414907
70.21000000000001,-1.7236307482573916,-0.013443178041238804,-0.0354960033511002
70.22,-1.7236320733340857,-0.003159868652283987,-0.03447690749445879
70.23,-1.723633658882755,0.008039492399498097,-0.032835882728457985
70.24,-1.7236355057849213,0.020247984943375,-0.030518874188209776
70.25,-1.7236376144003847,0.03357615635296911,-0.02745994118445265
70.26,-1.7236399845671726,0.048155922838216986,-0.02357860249063809
70.27,-1.7236426154706466,0.06414564580850449,-0.018776349328654296
70.28,-1.7236455055874371,0.08173681375434431,-0.012932015845742828
70.29,-1.7236486526575785,0.10116295362340358,-0.005895554664342273
70.3,-1.7236520534455007,0.12271169353017775,0.00252045484937119
70.31,-1.7236557036130176,0.1467413675687291,0.012552586435835983
70.32000000000001,-1.7236595976003715,0.17370431007972398,0.02450322114082791
70.33,-1.7236637281733775,0.20418024620076122,0.03876460889486774
70.34,-1.7236680862649811,0.23892534463667459,0.05585450494519445
70.35000000000001,-1.7236726602583199,0.27894634755506864,0.07647048114389257
70.36,-1.7236774355266116,0.32561634187309735,0.10157550014019301
70.37,-1.7236823932229064,0.38086269464125044,0.13253813754306926
70.38,-1.7236875090074262,0.44748655139620064,0.1713733613705881
70.39,-1.7236927507470154,0.5297373524330701,0.2211801980895267
70.4,-1.7236980749336155,0.6344205578805124,0.28699563857381005
70.41,-1.7237034205248087,0.7732328689796822,0.37761871529816093
70.42,-1.7237086975061051,0.9683058395771076,0.5100068870220051
70.43,-1.723713762730207,1.267756651450622,0.7218352661714214
70.44,-1.7237183598835486,1.80202047977927,1.118084275825283
70.45,-1.7237219195931885,3.1058866888733134,2.1475910610898663
70.46000000000001,-1.7237225749968275,9.753056241898875,8.337434122581142
70.47,-1.7237235412004512,2.879756562246585,3.234003797675011
70.48,-1.7237243521723578,1.3853731259179938,1.7904508665586727
70.49,-1.7237240279818709,0.8627109560588071,1.2506692213795103
70.5,-1.7237228640147544,0.5933276663130049,0.9588937221324575
70.51,-1.7237210673250738,0.4279752652609119,0.7723711105246245
70.52,-1.7237187815235586,0.3158930935199542,0.6411319910299906
70.53,-1.7237161119264608,0.2349287058168704,0.5428817531142149
70.54,-1.7237131394218779,0.1738159229088889,0.4660700305619274
70.55,-1.7237099285061632,0.12619541561397882,0.40407031598880616
70.56,-1.7237065319726053,0.08819475914337634,0.35278781836652545
70.57000000000001,-1.7237029940322015,0.057315793408186405,0.30954487663986585
70.58,-1.7236993523868909,0.03187207374989799,0.27251071119233256
70.59,-1.723695639649614,0.010682679992745608,0.24038768260037913
70.60000000000001,-1.723691884376368,-0.007104573057194724,0.21222833435374427
70.61,-1.7236881118327867,-0.02212026891389804,0.18732348902944967
70.62,-1.7236843445659036,-0.03484098640983106,0.16513102136052377
70.63,-1.7236806028566487,-0.045633435463566865,0.14522896417993478
70.64,-1.7236769050540248,-0.054784132804807775,0.12728372569160412
70.65,-1.723673267871749,-0.06251986895228123,0.11102799949774621
70.66,-1.7236697065886375,-0.06902214064643963,0.09624506972287562
70.67,-1.7236662352548446,-0.07443752791614548,0.08275744158078846
70.68,-1.723662866817483,-0.0788852838757634,0.07041846304155931
70.69,-1.7236596132701407,-0.0824629697261203,0.05910605628702503
70.7,-1.723656485738244,-0.08525069334907659,0.04871796420070189
70.71000000000001,-1.7236534945654447,-0.087314333239551,0.039168103031011384
70.72,-1.7236506494218609,-0.08870801337041169,0.03038373494079917
70.73,-1.7236479593195313,-0.08947601652496988,0.022303257025426904
70.74,-1.7236454326831132,-0.08965427025366132,0.014874460450849183
70.75,-1.723643077446157,-0.08927150254123085,0.008053152865364108
70.76,-1.7236409010003748,-0.0883501379790912,0.0018020654014509196
70.77,-1.7236389103044627,-0.08690698632050908,-0.003910013802414791
70.78,-1.723637111849426,-0.0849537614452256,-0.009108923164589583
70.79,-1.7236355118126565,-0.08249745836129582,-0.013815660443472502
70.8,-1.7236341158755133,-0.07954060786065797,-0.018046788749507908
70.81,-1.7236329294211863,-0.07608142213759643,-0.02181473282120927
70.82000000000001,-1.7236319574139336,-0.07211383934283078,-0.025127977643752478
70.83,-1.723631204610212,-0.06762747046992632,-0.027991176664862935
70.84,-1.7236306752773136,-0.06260744761449168,-0.030405173102239044
70.85000000000001,-1.7236303734456995,-0.057034168315660286,-0.03236693376773704
70.86,-1.7236303027494695,-0.05088292600630244,-0.03386939116632748
70.87,-1.7236304665952016,-0.04412341119661996,-0.03490118514879751
70.88,-1.7236308679878578,-0.03671906166478645,-0.03544629058915522
70.89,-1.7236315095901082,-0.028626231641489697,-0.03548351129796111
70.9,-1.7236323937030185,-0.019793139663510123,-0.03498581273741169
70.91,-1.7236335222903643,-0.010158540703118599,-0.03391945574238382
70.92,-1.7236348969756934,0.0003499503936797571,-0.032242879862072256
70.93,-1.7236365188484932,0.011817982998319501,-0.02990526589907532
70.94,-1.7236383885990456,0.024347177425229224,-0.026844680773784414
70.95,-1.723640506449004,0.038058600043789,-0.022985670269667635
70.96000000000001,-1.7236428720452128,0.05309726636359975,-0.01823611086509845
70.97,-1.7236454844016453,0.06963804033130991,-0.012483051263613085
70.98,-1.723648341833961,0.087893458931383,-0.00558715408462318
70.99,-1.7236514418789763,0.10812425793115818,0.00262483646961989
71.0,-1.7236547810619387,0.13065375935212298,0.012370464798579159
71.01,-1.723658354819198,0.15588789431247335,0.02392610013378607
71.02,-1.7236621572363955,0.1843436430851042,0.03764773429501013
71.03,-1.7236661806655595,0.2166903814525838,0.054001443954102946
71.04,-1.7236704154829907,0.2538116127632334,0.07360922497488825
71.05,-1.7236748493310767,0.29690002636442925,0.09732014239833553
71.06,-1.7236794664573998,0.3476092529470595,0.1263248876199978
71.07000000000001,-1.723684246516088,0.4083067341170895,0.16234839936895273
71.08,-1.7236891628120867,0.4825174030047874,0.2079911353660871
71.09,-1.7236941795132428,0.5757532274090239,0.2673739331452434
71.10000000000001,-1.7236992471496593,0.6971937890304089,0.34745984084192316
71.11,-1.7237042942330572,0.8634674602112957,0.4610679137960525
71.12,-1.723709210844968,1.108473500555288,0.6348251492260608
71.13,-1.723713810809655,1.5148986060826717,0.9351853131783245
71.14,-1.7237177213221688,2.3576526821204267,1.5901846753566398
71.15,-1.7237199048231453,5.437198829054754,4.193119094239853
71.16,-1.7237198486184404,4.8363988692812505,4.96954088571393
71.17,-1.7237211288549776,1.8050863729265163,2.173566358229298
71.18,-1.7237212687725503,1.048164307449917,1.4142761206433745
71.19,-1.7237205078771871,0.7012959683383625,1.0486902065328672
71.2,-1.7237190747670064,0.5003995736380182,0.8283136049873625
71.21000000000001,-1.7237171255781316,0.36879468309616104,0.6786832744180807
71.22,-1.7237147725254867,0.27580151518887563,0.5693225754526746
71.23,-1.7237121004603648,0.20665867165038684,0.4852944837003572
71.24,-1.7237091760946879,0.15334937814461833,0.418356525372655
71.25,-1.7237060535462572,0.11112880140177715,0.36356030143830537
71.26,-1.7237027777860372,0.07700200786026533,0.3177413847672269
71.27,-1.7236993869150825,0.0489817186652364,0.27877432885762493
71.28,-1.7236959137272874,0.025695577850821757,0.24517434916660602
71.29,-1.723692386820888,0.00616450117612799,0.21587035726113574
71.3,-1.7236888314089196,-0.010329149659841275,0.19006876851288335
71.31,-1.7236852699366834,-0.02432344956770309,0.16716819807302752
71.32000000000001,-1.7236817225360872,-0.03622966619103766,0.14670406380633463
71.33,-1.7236782073937365,-0.04636732875596524,0.12831148245996704
71.34,-1.7236747410431645,-0.054988176538230224,0.11169974618065892
71.35000000000001,-1.7236713385830815,-0.06229290145204042,0.09663435176268177
71.36,-1.7236680138762335,-0.06844309579284102,0.08292408660406468
71.37,-1.723664779699393,-0.07356993355347592,0.07041157955012
71.38,-1.723661647862432,-0.07778057903375675,0.05896627586213178
71.39,-1.723658629333611,-0.08116298374798439,0.048479139997240336
71.4,-1.723655734304582,-0.08378952012433293,0.038858611240119856
71.41,-1.7236529722857403,-0.08571976192202851,0.03002748211512915
71.42,-1.723650352164439,-0.08700262895061059,0.021920466492311358
71.43,-1.7236478822550372,-0.08767805097241814,0.014482290574366688
71.44,-1.7236455703345746,-0.08777826241558248,0.00766618561115423
71.45,-1.7236434237484295,-0.08732880906172073,0.0014326936887611441
71.46000000000001,-1.7236414493360916,-0.08634932615036349,-0.004251279154089058
71.47,-1.7236396535416731,-0.08485413149669115,-0.00941321107041622
71.48,-1.723638042415514,-0.0828526654922473,-0.014075550269793138
71.49,-1.7236366216775174,-0.08034980092488528,-0.01825616543631886
71.5,-1.7236353966228322,-0.07734603855782494,-0.021968680370300517
71.51,-1.7236343722465282,-0.07383759874936864,-0.025222706630077002
71.52,-1.7236335531864269,-0.06981641449571147,-0.028023983288496028
71.53,-1.7236329438781528,-0.06527002689970829,-0.030374428608906455
71.54,-1.7236325482767054,-0.06018137975378436,-0.032272104686121204
71.55,-1.7236323701377534,-0.05452850544307064,-0.03371109209715749
71.56,-1.723632412829432,-0.04828408937219181,-0.034681267680067684
71.57000000000001,-1.723632679556416,-0.041414894147447055,-0.03516797370343223
71.58,-1.7236331730391934,-0.03388101761798974,-0.03515156124426545
71.59,-1.7236338957677486,-0.025634949225687917,-0.03460678332325222
71.60000000000001,-1.7236348498035916,-0.016620377297834388,-0.033502004386709035
71.61,-1.7236360370000137,-0.006770682995775781,-0.03179818019374053
71.62,-1.7236374587070313,0.0039929649845586584,-0.029447545911398136
71.63,-1.7236391158969284,0.015764032993884264,-0.02639192648368819
71.64,-1.723641009072006,0.028653722956475225,-0.022560551130033052
71.65,-1.7236431382993909,0.04279497510903729,-0.017867206382005896
71.66,-1.7236455030429279,0.05834768776166667,-0.01220649369391738
71.67,-1.7236481021307073,0.07550560527019569,-0.005448854757199875
71.68,-1.7236509337054853,0.09450552931193802,0.0025661275137485173
71.69,-1.7236539950699679,0.11563982512983087,0.012038885684666864
71.7,-1.7236572824833387,0.13927369526303068,0.02322259958781557
71.71000000000001,-1.7236607911144513,0.16586950365978453,0.036441245463653474
71.72,-1.723664514586431,0.19602179075308845,0.05211575639873961
71.73,-1.7236684448477577,0.2305089620918208,0.07080291357115231
71.74,-1.723672571486098,0.27037183570277834,0.09325488221479945
71.75,-1.7236768813034267,0.3170371047814116,0.1205135169451744
71.76,-1.7236813571426517,0.37251928347718005,0.15406588208083175
71.77,-1.7236859767232182,0.4397671526278829,0.19611339820384424
71.78,-1.7236907103608434,0.5232936765251883,0.2500658706428708
71.79,-1.7236955175095274,0.6304075445665965,0.3215174681726068
71.8,-1.7237003406466442,0.7738566422583548,0.42036624407148787
71.81,-1.7237050937739684,0.9782590441236471,0.5660405321615553
71.82000000000001,-1.7237096374341387,1.2987977534651525,0.8029427503089621
71.83,-1.7237137139952257,1.8929896614969255,1.2610440570688473
71.84,-1.723716714835751,3.4817394073627344,2.559782216880753
71.85000000000001,-1.7237168052851715,9.548669708414593,8.733044870266868
71.86,-1.7237180562989174,2.4980793368572947,2.8067318991331414
71.87,-1.7237186590808307,1.2970849327675125,1.637565582029509
71.88,-1.7237182962731046,0.8337108557628161,1.1616550528130272
71.89,-1.7237172144005184,0.5849096503615209,0.8957105758707908
71.9,-1.723715585276973,0.42862724771157457,0.7227786187303187
71.91,-1.7237135298430162,0.321061726098053,0.5998807020847835
71.92,-1.7237111378649579,0.24248282035716567,0.5072947580209681
71.93,-1.7237084789635333,0.1826415105256446,0.4346139985953551
71.94,-1.7237056090236367,0.1356634245652608,0.3757904760603803
71.95,-1.723702574064078,0.09792951535871063,0.32705111817354326
71.96000000000001,-1.7236994128067744,0.06708344490530263,0.2859105666542713
71.97,-1.7236961584100803,0.041522502140758255,0.25065974628120585
71.98,-1.723692839657308,0.02011733538381752,0.22008169732128824
71.99,-1.7236894818321007,0.002048609821544825,0.19328454286103458
72.0,-1.7236861073658376,-0.013292755395298672,0.1695986560653952
72.01,-1.7236827363330223,-0.026368955056970386,0.1485108492491702
72.02,-1.7236793868314502,-0.0375369114504337,0.12962084537711233
72.03,-1.7236760752733704,-0.047076395437245296,0.11261165991446899
72.04,-1.7236728166413624,-0.05520950754280392,0.09722894538919188
72.05,-1.7236696246596315,-0.062114469568376116,0.0832662726029634
72.06,-1.7236665119760346,-0.06793557602515218,0.07055444114415142
72.07000000000001,-1.7236634902677463,-0.07279049583161837,0.058953584733849596
72.08,-1.7236605703715289,-0.07677570899821254,0.04834725342014708
72.09,-1.7236577623624143,-0.07997060668668422,0.038637918875742944
72.10000000000001,-1.7236550756230142,-0.08244061706946945,0.029743521200813264
72.11,-1.7236525189449678,-0.08423960995004878,0.02159478937213788
72.12,-1.7236501005339053,-0.08541175925160979,0.014133144618392185
72.13,-1.7236478280872922,-0.08599299179240287,0.007309049364891615
72.14,-1.7236457088387036,-0.08601211552131494,0.0010807011849620074
72.15,-1.7236437495870316,-0.08549169524297556,-0.004587002151264424
72.16,-1.7236419567132777,-0.08444872576867204,-0.00972328136117935
72.17,-1.7236403361980037,-0.08289513910922003,-0.014352118919824589
72.18,-1.7236388937207057,-0.08083817229990023,-0.018492757183667816
72.19,-1.7236376345700661,-0.0782806147084774,-0.02216007372718759
72.2,-1.723636563724582,-0.07522094750083559,-0.025364849730170773
72.21000000000001,-1.7236356858226267,-0.07165338276521857,-0.028113942305779092
72.22,-1.7236350052346472,-0.06756780523243511,-0.030410367116385194
72.23,-1.7236345260744494,-0.0629496152356557,-0.032253293755185604
72.24,-1.7236342520494132,-0.05777946718191336,-0.03363795246947112
72.25,-1.723634186652712,-0.052032893080749994,-0.034555446818031375
72.26,-1.7236343330372583,-0.04567979521752082,-0.0349924624824917
72.27,-1.7236346941837417,-0.0386837854078106,-0.03493085715843849
72.28,-1.7236352725987358,-0.031001340068802147,-0.03434711010294811
72.29,-1.7236360705803229,-0.022580729219398937,-0.03321160148019968
72.3,-1.7236370899975502,-0.013360663554758359,-0.03148768091425319
72.31,-1.7236383325626494,-0.0032685837108227256,-0.029130469596385475
72.32000000000001,-1.7236397994134418,0.007781510092122676,-0.02608532042772753
72.33,-1.7236414913677272,0.019891828912783308,-0.022285831377386767
72.34,-1.723643408769358,0.033184359151392215,-0.017651267250118313
72.35000000000001,-1.7236455515081415,0.04780549113962615,-0.012083185424802828
72.36,-1.7236479188703853,0.06393209689805716,-0.005460974017471296
72.37,-1.7236505094858336,0.0817796127999546,0.002364120757895466
72.38,-1.7236533213136482,0.10161294407604951,0.011577103276576003
72.39,-1.7236563513761582,0.12376141781972354,0.02241041651513352
72.4,-1.7236595956559313,0.1486396680991382,0.03515966545865348
72.41,-1.7236630489615592,0.17677742079043957,0.05020618181307912
72.42,-1.723666704442861,0.20886299376084258,0.06805019227142674
72.43,-1.7236705534560413,0.24580858563298016,0.08936093422556114
72.44,-1.7236745847502362,0.28885142082527593,0.11505483965535782
72.45,-1.7236787839604435,0.339716369016068,0.14642216994751267
72.46000000000001,-1.723683132341215,0.40088920689440427,0.1853414913153198
72.47,-1.7236876051229562,0.47610098784906063,0.23466307993624522
72.48,-1.7236921687708167,0.5712451696182445,0.2989416297717941
72.49,-1.7236967765329183,0.6962658490696536,0.3859603912388647
72.5,-1.7237013599924302,0.8694983063813333,0.5102760728758083
72.51,-1.7237058121703273,1.1292903627910764,0.7028427491366317
72.52,-1.723709947165645,1.5730728249311,1.0439429847540624
72.53,-1.7237133765491617,2.5508434765583328,1.830582374987112
72.54,-1.7237149143998955,6.8058362422120116,5.563869006300746
72.55,-1.7237151172036143,3.87187706231741,4.047677126172402
72.56,-1.7237161615001906,1.6528076641512734,1.9604363364822814
72.57000000000001,-1.7237161981588693,1.0011388091133002,1.3076154416241088
72.58,-1.7237154611716345,0.6853104142955232,0.9780787985767402
72.59,-1.7237141406883247,0.4971056908313129,0.7749735100920121
72.60000000000001,-1.7237123684713782,0.3716039929205024,0.6353429971472458
72.61,-1.7237102404654303,0.28180576995133755,0.5325066588475722
72.62,-1.7237078299528952,0.21439482292296858,0.45309983340856663
72.63,-1.723705195014554,0.16201248869839407,0.38963684946326366
72.64,-1.723702383060005,0.120246598363809,0.33757474285996136
72.65,-1.7236994336879177,0.08628390397997444,0.29398449056302567
72.66,-1.7236963805924153,0.05824242692637334,0.2568861889712779
72.67,-1.723693252884197,0.03481375867915239,0.22488969679710377
72.68,-1.7236900760240108,0.015059126787697358,0.196988077853472
72.69,-1.7236868725382233,-0.0017129178164069087,0.1724327708312538
72.7,-1.723683662524223,-0.01602301648315388,0.15065493918968703
72.71000000000001,-1.7236804640517813,-0.028270603004404565,0.1312141408133967
72.72,-1.7236772934907851,-0.038767050012346094,0.113763802302521
72.73,-1.7236741657415056,-0.0477584103607765,0.09802738258323183
72.74,-1.7236710944560985,-0.05544138166013228,0.0837815372505091
72.75,-1.7236680921792271,-0.061974740845609756,0.07084398729533295
72.76,-1.7236651705058983,-0.0674876801580313,0.059064621745358245
72.77,-1.7236623401675795,-0.07208597919722472,0.048318869384908286
72.78,-1.7236596111534397,-0.07585663718265576,0.03850269212943484
72.79,-1.7236569927648377,-0.07887139049059039,0.02952875695448963
72.8,-1.7236544936818332,-0.08118941002408575,0.021323478008503233
72.81,-1.7236521220610463,-0.08285938589888386,0.013824710501883414
72.82000000000001,-1.723649885519223,-0.08392114752372666,0.006979939640601812
72.83,-1.7236477912164332,-0.08440692595076563,0.0007448510165911776
72.84,-1.7236458458924175,-0.08434233646710623,-0.004917801221000065
72.85000000000001,-1.7236440558917867,-0.08374713854237573,-0.010039090125727498
72.86,-1.7236424271714659,-0.0826358150914491,-0.014644621526610058
72.87,-1.7236409653237417,-0.08101800171737361,-0.018755083558704935
72.88,-1.723639675657573,-0.07889878797100118,-0.022386665318145732
72.89,-1.7236385631419333,-0.07627890588610653,-0.025551362955773094
72.9,-1.7236376324274623,-0.07315481549758346,-0.028257185824106357
72.91,-1.723636887872835,-0.06951869228089816,-0.030508270749895927
72.92,-1.7236363335497187,-0.06535831706139747,-0.0323049083309805
72.93,-1.7236359733566307,-0.06065686466791667,-0.03364348131177473
72.94,-1.7236358107343566,-0.05539258308294847,-0.03451631120340252
72.95,-1.7236358489663428,-0.049538349721174324,-0.03491140500446181
72.96000000000001,-1.723636090986077,-0.043061085487408154,-0.0348120891361363
72.97,-1.7236365395743767,-0.03592099966206811,-0.03419651163456895
72.98,-1.7236371970585591,-0.028070629268432276,-0.03303698631727223
72.99,-1.7236380655548689,-0.019453623524845726,-0.03129914261865081
73.0,-1.7236391467572458,-0.010003207484929402,-0.028940831937303305
73.01,-1.7236404422035323,0.00035976496919888634,-0.02591072302048436
73.02,-1.7236419528811386,0.011729289935199713,-0.022146494562354936
73.03,-1.7236436794385535,0.024217392709906693,-0.017572496873269602
73.04,-1.7236456220516967,0.03795823992102065,-0.012096704436302647
73.05,-1.7236477804378572,0.0531135145558819,-0.005606705808018475
73.06,-1.7236501536967066,0.06987952627589161,0.0020356340081937735
73.07000000000001,-1.7236527402528736,0.08849674667136329,0.011001373767107164
73.08,-1.7236555378337233,0.10926279539204392,0.021504358330299844
73.09,-1.723658543175671,0.13255043806956948,0.03381496513061187
73.10000000000001,-1.7236617519436983,0.15883302842499536,0.04827964833079175
73.11,-1.7236651585061262,0.18872129168929241,0.06534936152632358
73.12,-1.723668755481238,0.22301789380375586,0.08562198012325344
73.13,-1.723672533458598,0.2628008389546657,0.10990754657984002
73.14,-1.7236764802898947,0.3095554282525861,0.1393321963778692
73.15,-1.7236805801026562,0.3653917972352563,0.17551069774286063
73.16,-1.723684812140816,0.43342163394305855,0.2208475179219369
73.17,-1.7236891485159935,0.5184510806906718,0.2790951505720097
73.18,-1.723693550785704,0.6283552484748938,0.3564717619937711
73.19,-1.7236979638055412,0.7770851135390608,0.46413126466315713
73.2,-1.7237023038964328,0.9921756902334466,0.624404794107111
73.21000000000001,-1.7237064325421416,1.3374284035612434,0.889933454147541
73.22,-1.7237100846906648,2.005776391855095,1.4235753689483646
73.23,-1.7237125865774114,4.0024888583406035,3.1082183315275858
73.24,-1.7237124638888623,7.402322696384864,7.100018700260882
73.25,-1.723713742482344,2.210403421581209,2.4695729027734368
73.26,-1.723714184155038,1.2214316631543467,1.503148695929469
73.27,-1.723713791326607,0.8072289510897723,1.0806385829082243
73.28,-1.7237127727953871,0.5765695455901069,0.8374092146397697
73.29,-1.723711273499387,0.42858417431053786,0.6767416659842806
73.3,-1.7237093970705124,0.32527014734842286,0.5614839817520973
73.31,-1.7237072212713818,0.24899865806683336,0.4741340868446588
73.32000000000001,-1.7237048069444723,0.1904277723966291,0.4052944151442936
73.33,-1.7237022032652438,0.14412456898454182,0.34943556831988143
73.34,-1.7236994509443464,0.10670445334650865,0.303076067944475
73.35000000000001,-1.723696584400742,0.07594413270359723,0.26390631379823615
73.36,-1.7236936332226844,0.05032040134750669,0.23032917641032385
73.37,-1.7236906231764588,0.028753415098376964,0.2012022757180119
73.38,-1.7236875769683064,0.010455708104195383,0.1756853134664504
73.39,-1.723684514791941,-0.0051607250835356555,0.1531454809395878
73.4,-1.7236814547722543,-0.018543833551426747,0.13309659651611822
73.41,-1.7236784132822824,-0.030040739846603215,0.11515866693421177
73.42,-1.723675405203593,-0.03992438051911042,0.0990302642844347
73.43,-1.723672444149389,-0.04841204158237821,0.08446919730328474
73.44,-1.7236695426150583,-0.055678531301012024,0.07127869789038382
73.45,-1.7236667121338078,-0.06186571788354256,0.059297363844208126
73.46000000000001,-1.7236639633832416,-0.0670895493416078,0.04839171487366993
73.47,-1.723661306275407,-0.0714452949185289,0.03845060220590632
73.48,-1.7236587500579883,-0.07501150785031688,0.02938095594277093
73.49,-1.7236563033576076,-0.07785305341092905,0.021104513648898288
73.5,-1.7236539742452854,-0.08002344298183453,0.013555279494552264
73.51,-1.7236517703111345,-0.08156664507228757,0.0066775351407635936
73.52,-1.7236496986642715,-0.08251849620123715,0.00042427308717579715
73.53,-1.7236477659776146,-0.08290780090392806,-0.005244041901542956
73.54,-1.723645978586684,-0.08275718621625576,-0.010360452923261931
73.55,-1.7236443424000962,-0.08208375865720627,-0.014952284378364544
73.56,-1.7236428630204073,-0.08089959890108951,-0.019041746930997208
73.57000000000001,-1.723641545677486,-0.0792121197155619,-0.022646402609085015
73.58,-1.7236403954007942,-0.07702430522457743,-0.025779510687437474
73.59,-1.723639416807445,-0.07433484354521591,-0.028450269220224984
73.60000000000001,-1.7236386143057585,-0.07113815979882705,-0.03066396181203379
73.61,-1.7236379919600262,-0.0674243519773041,-0.032422015214195445
73.62,-1.7236375536588142,-0.06317902786269212,-0.03372196914750042
73.63,-1.723637303006078,-0.05838303684600534,-0.03455735608058771
73.64,-1.7236372432667328,-0.05301208566397394,-0.03491748446653412
73.65,-1.7236373774991307,-0.0470362215315499,-0.03478711443419934
73.66,-1.723637708476313,-0.04041915935834071,-0.03414600943324873
73.67,-1.723638238771649,-0.03311742114493353,-0.032968340506657465
73.68,-1.723638970547296,-0.025079244549749517,-0.0312219110865219
73.69,-1.7236399057387057,-0.016243202496371872,-0.028867158425857284
73.7,-1.723641045899502,-0.006536455743069006,-0.02585587204074838
73.71000000000001,-1.7236423924068491,0.004127468036174753,-0.02212954745516238
73.72,-1.7236439460740545,0.015851513637106296,-0.01761726310848223
73.73,-1.723645707384898,0.02875875866550838,-0.012232923448888974
73.74,-1.7236476763684014,0.04299717696320318,-0.005871647919796913
73.75,-1.7236498525478092,0.058745908476952935,0.0015950099004222035
73.76,-1.723652234819142,0.07622361975827469,0.010325472388602208
73.77,-1.7236548214022278,0.09569981664122212,0.020516857612892972
73.78,-1.7236576097530887,0.11751040761475971,0.032417038361233164
73.79,-1.7236605962795637,0.14207952172334792,0.0463416362323351
73.8,-1.7236637763219798,0.1699507524944875,0.0626984880494529
73.81,-1.7236671436674795,0.20183300314941277,0.08202374381775211
73.82000000000001,-1.7236706903960393,0.238669666126808,0.1050366496868206
73.83,-1.7236744061377907,0.2817464636638429,0.13272545882804138
73.84,-1.723678277552683,0.33286610278958195,0.16648745316366886
73.85000000000001,-1.7236822871212463,0.3946443251633063,0.2083678969652143
73.86,-1.723686411439689,0.4710402487122656,0.261491230954937
73.87,-1.7236906186497913,0.5683738525076572,0.3308949724407903
73.88,-1.7236948638489444,0.6974565969342186,0.4252915379505239
73.89,-1.7236990804448893,0.8786016450846541,0.561253757604572
73.9,-1.7237031624557968,1.155480053988746,0.774932552276692
73.91,-1.7237069205311046,1.6441428958714295,1.1641728884148586
73.92,-1.7237099393671702,2.8002733104255495,2.123800816667018
73.93,-1.7237108401209795,8.702173095589913,7.512742127276763
73.94,-1.7237113869008809,3.2232873170509615,3.392401502641299
73.95,-1.7237122290208085,1.5274114674020518,1.7786250906807097
73.96000000000001,-1.7237121851045014,0.9593818765952314,1.2114903395714531
73.97,-1.723711466398203,0.6703058176848368,0.9131131329483376
73.98,-1.723710233492584,0.49352671371758494,0.7254535610619793
73.99,-1.7237085995239618,0.3736866090171639,0.5949375295215599
74.0,-1.7237066477839795,0.28692815051960474,0.49811707504232033
74.01,-1.7237044425049926,0.22120875118589892,0.4230030129480275
74.02,-1.72370203498994,0.16976308610015872,0.3627838358868111
74.03,-1.7236994673623407,0.12848423697342154,0.31328244941054484
74.04,-1.7236967749775212,0.09472808499718866,0.2717843085894172
74.05,-1.723693988042894,0.066711888078937,0.23644308568827696
74.06,-1.7236911327486875,0.04318816679578957,0.20595599420618663
74.07000000000001,-1.723688232074276,0.023256948499052854,0.17937557506698443
74.08,-1.7236853064056183,0.006252236058178567,0.1559951585992026
74.09,-1.7236823739783815,-0.008329506612734308,0.13527628023915805
74.10000000000001,-1.7236794512253262,-0.020875988877637447,0.11680107708066509
74.11,-1.723676553067665,-0.03169041926312977,0.10024013527200151
74.12,-1.7236736931131535,-0.041013095656115724,0.08533021233817796
74.13,-1.723670883856076,-0.049036622864429655,0.07185845359260527
74.14,-1.7236681367971336,-0.055916851401181605,0.05965098833339523
74.15,-1.7236654625875039,-0.06178087777972403,0.048564546517600254
74.16,-1.7236628711017454,-0.06673298523449854,0.03848020086739788
74.17,-1.7236603715477508,-0.07085911402751247,0.029298631969447042
74.18,-1.7236579725147316,-0.07423026400159592,0.02093650288793518
74.19,-1.7236556820325748,-0.07690510925895826,0.013323654865063275
74.2,-1.7236535076579176,-0.07893202268981642,0.006400919363426211
74.21000000000001,-1.723651456462811,-0.08035065181008849,0.00011839928912714404
74.22,-1.723649535110395,-0.08119314822771703,-0.00556588743507061
74.23,-1.7236477498628429,-0.08148512553573006,-0.010687080722967868
74.24,-1.7236461066691555,-0.08124640048081418,-0.01527432566333932
74.25,-1.7236446110798354,-0.08049155775655722,-0.019351437639811078
74.26,-1.7236432683531724,-0.07923036787651284,-0.022937417181079903
74.27,-1.7236420834405886,-0.07746807927821026,-0.026046838213327733
74.28,-1.7236410610718949,-0.07520559921962083,-0.028690126607485468
74.29,-1.7236402055955617,-0.07243957260765083,-0.030873740642172687
74.3,-1.7236395211663424,-0.06916236322159282,-0.032600260356530575
74.31,-1.7236390116042948,-0.06536193743488562,-0.033868388866141415
