lag_hours,lag_days,C_T
877,36.541666666666664,0.19368067512770637
878,36.583333333333336,0.19419278926634853
879,36.625,0.1947003833672501
880,36.666666666666664,0.19520344648907723
881,36.708333333333336,0.1957019702224006
882,36.75,0.19619594216049532
883,36.791666666666664,0.19668535239748733
884,36.833333333333336,0.1971701910862834
885,36.875,0.19765045015049512
886,36.916666666666664,0.19812611694219567
887,36.958333333333336,0.19859718391753653
888,37.0,0.19906364020307327
889,37.041666666666664,0.19952547475634266
890,37.083333333333336,0.199982681878285
891,37.125,0.200435251406578
892,37.166666666666664,0.2008831741163564
893,37.208333333333336,0.2013264394081879
894,37.25,0.20176503900271045
895,37.291666666666664,0.20219896416742406
896,37.333333333333336,0.20262820703442913
897,37.375,0.2030527601822493
898,37.416666666666664,0.20347261397312172
899,37.458333333333336,0.20388775809674234
900,37.5,0.20429818709981987
901,37.541666666666664,0.20470389101578565
902,37.583333333333336,0.20510486492085364
903,37.625,0.205501098313385
904,37.666666666666664,0.2058925838393918
905,37.708333333333336,0.2062793148852454
906,37.75,0.20666128325198893
907,37.791666666666664,0.20703848391138058
908,37.833333333333336,0.20741090718038385
909,37.875,0.20777854596039796
910,37.916666666666664,0.20814139580761215
911,37.958333333333336,0.2084994471008225
912,38.0,0.2088526947403247
913,38.041666666666664,0.20920113041441962
914,38.083333333333336,0.20954474900377196
915,38.125,0.20988354466478695
916,38.166666666666664,0.21021750961282065
917,38.208333333333336,0.21054664030550121
918,38.25,0.21087092933667897
919,38.291666666666664,0.21119036985357517
920,38.333333333333336,0.2115049563955605
921,38.375,0.21181468331549888
922,38.416666666666664,0.2121195453855333
923,38.458333333333336,0.21241953987727005
924,38.5,0.21271465775796822
925,38.541666666666664,0.21300489623242788
926,38.583333333333336,0.21329024647270348
927,38.625,0.2135707061657826
928,38.666666666666664,0.2138462723822031
929,38.708333333333336,0.21411693709875845
930,38.75,0.21438269761881099
931,38.791666666666664,0.21464354994448578
932,38.833333333333336,0.21489948638926554
933,38.875,0.21515050614822487
934,38.916666666666664,0.21539660541366346
935,38.958333333333336,0.21563777683082472
936,39.0,0.21587401690468463
937,39.041666666666664,0.21610532372986713
938,39.083333333333336,0.21633169338676383
939,39.125,0.21655312108438698
940,39.166666666666664,0.216769603732915
941,39.208333333333336,0.21698113926956533
942,39.25,0.2171877248131432
943,39.291666666666664,0.21738935602071
944,39.333333333333336,0.21758602972904212
945,39.375,0.21777774390206536
946,39.416666666666664,0.21796449332906917
947,39.458333333333336,0.21814627884715837
948,39.5,0.2183230950721397
949,39.541666666666664,0.21849494308349335
950,39.583333333333336,0.21866181717741445
951,39.625,0.21882371539393855
952,39.666666666666664,0.2189806369913407
953,39.708333333333336,0.2191325782489169
954,39.75,0.2192795380255136
955,39.791666666666664,0.21942151595276002
956,39.833333333333336,0.21955850912915037
957,39.875,0.21969051645227433
958,39.916666666666664,0.21981753576435809
959,39.958333333333336,0.21993956424564773
960,40.0,0.22005660282061604
961,40.041666666666664,0.2201686506233548
962,40.083333333333336,0.22027570637807484
963,40.125,0.22037776751066068
964,40.166666666666664,0.2204748337443403
965,40.208333333333336,0.22056690633488085
966,40.25,0.22065398344701126
967,40.291666666666664,0.2207360644718105
968,40.333333333333336,0.22081315052078967
969,40.375,0.22088523799286175
970,40.416666666666664,0.2209523276713932
971,40.458333333333336,0.2210144211411279
972,40.5,0.22107151824184948
973,40.541666666666664,0.22112361787836265
974,40.583333333333336,0.22117072062369553
975,40.625,0.22121282886317467
976,40.666666666666664,0.2212499400823546
977,40.708333333333336,0.22128205833228712
978,40.75,0.22130918101527872
979,40.791666666666664,0.2213313087517233
980,40.833333333333336,0.2213484451591657
981,40.875,0.2213605912715355
982,40.916666666666664,0.22136774536354548
